Shop,AFFECTED_COMPONENT,FAILURE_NAME,CURRENT_UTILITY,OPTIMAL_UTILITY,CRITICALITY,COSTS,CONNECTIVITY,RELIABILITY,IMPORTANCE,PROVIDED_INTERFACE,REQUIRED_INTERFACE,ADT,RULE, PMax,alpha,In Use REPLICA,LOAD
mRUBiS #1,Availability Item Filter,CF5,0.0,11895.556721742625,23.0,0.5,5,0.5,22.0,4,1,1.1102981576479085,AddReplica,5.972367310611631,77.34298858308269,14.0,475.0
mRUBiS #1,Recommendation Item Filter,CF1,0.0,22974.880191363358,30.0,0.35,7,0.5,22.0,6,1,1.1976517633224057,RestartComponent,5.804851082669145,144.24966512464175,4.0,98.0
mRUBiS #1,Category Item Filter,CF1,0.0,42745.2688379182,20.0,1.9,11,0.5,22.0,10,1,1.0066333636273284,HwRedeployComponent,9.717121663045125,137.96068754082563,6.0,82.0
mRUBiS #1,Reputation Service,CF1,0.0,16143.059886918563,23.0,0.35,4,0.5,22.0,0,4,1.2968167080751751,RestartComponent,12.901919461091776,123.4888734227509,8.0,374.0
mRUBiS #1,Category Item Filter,CF5,0.0,42745.26476442704,20.0,0.6,11,0.5,22.0,10,1,1.0066333636273284,RemoveReplica,9.717121663045125,137.96068754082563,6.0,82.0
mRUBiS #1,Seller Reputation Item Filter,CF2,0.0,29803.979433020333,30.0,0.35,5,0.5,22.0,4,1,1.4886393972299505,RestartComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Recommendation Item Filter,CF5,3.637978807091713E-12,26760.65547475197,30.0,0.5,8,0.5,22.0,7,1,1.1976517633224057,AddReplica,5.804851082669145,144.24966512464175,4.0,245.0
mRUBiS #1,Bid and Buy Service,CF3,1.8189894035458565E-12,14262.469022799933,27.0,1.7199999999999998,5,0.5,22.0,0,5,1.3561341802413516,HwRedeployComponent,8.06065708747934,73.95946339621557,14.0,358.0
mRUBiS #1,Bid and Buy Service,CF5,1.8189894035458565E-12,14217.623982949211,27.0,0.6,5,0.5,22.0,0,5,1.3561341802413516,RemoveReplica,8.06065708747934,73.95946339621557,14.0,358.0
mRUBiS #1,Region Item Filter,CF1,0.0,13564.030379499984,24.0,1.53,6,0.5,22.0,5,1,1.175641638639615,LwRedeployComponent,5.323259164684098,154.1970895537866,5.0,380.0
mRUBiS #1,Item Management Service,CF5,0.0,18298.629261777984,25.0,0.6,4,0.5,22.0,0,4,1.0771552504234878,RemoveReplica,13.448237720602824,126.90117522485181,6.0,239.0
mRUBiS #1,Query Service,CF3,0.0,251064.20174223956,27.0,3.67,70,0.5,22.0,69,1,1.1016192018337365,HwRedeployComponent,6.1646314621001395,85.67035108530558,16.0,476.0
mRUBiS #1,Query Service,CF5,-251064.20174223956,-685.0977373702044,27.0,0.6,70,0.5,22.0,69,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,16.0,476.0
mRUBiS #1,Query Service,CF2,-251064.20174223956,0.0,27.0,0.35,70,0.5,22.0,69,1,1.1016192018337365,RestartComponent,6.1646314621001395,85.67035108530558,16.0,476.0
mRUBiS #1,Category Item Filter,CF5,0.0,42002.17630534119,20.0,0.6,11,0.5,22.0,10,1,1.0066333636273284,RemoveReplica,9.717121663045125,137.96068754082563,5.0,233.0
mRUBiS #1,Seller Reputation Item Filter,CF2,0.0,29803.979433020333,30.0,0.35,5,0.5,22.0,4,1,1.4886393972299505,RestartComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Inventory Service,CF5,0.0,39084.22692364411,11.0,0.6,10,0.5,22.0,8,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,15.0,110.0
mRUBiS #1,Region Item Filter,CF2,0.0,13564.030379499984,24.0,1.64,6,0.5,22.0,5,1,1.175641638639615,LwRedeployComponent,5.323259164684098,154.1970895537866,5.0,380.0
mRUBiS #1,Seller Reputation Item Filter,CF3,0.0,29803.979433020333,30.0,1.7199999999999998,5,0.5,22.0,4,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Inventory Service,CF3,0.0,39084.22692364411,11.0,1.8699999999999999,10,0.5,22.0,8,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,14.0,110.0
mRUBiS #1,Inventory Service,CF5,0.0,39084.22682408868,11.0,0.6,10,0.5,22.0,8,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,14.0,110.0
mRUBiS #1,User Management Service,CF1,0.0,21274.228647896147,30.0,1.53,4,0.5,22.0,0,4,1.4601284359665698,LwRedeployComponent,12.903071031381682,167.7922012582917,8.0,257.0
mRUBiS #1,Past Sales Item Filter,CF3,0.0,52152.941130137675,16.0,1.8699999999999999,10,0.5,22.0,9,1,1.2672395839304218,HwRedeployComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Availability Item Filter,CF3,0.0,11895.556721742625,23.0,1.7199999999999998,5,0.5,22.0,4,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,15.0,475.0
mRUBiS #1,Availability Item Filter,CF5,0.0,11826.448244379115,23.0,0.6,5,0.5,22.0,4,1,1.1102981576479085,RemoveReplica,5.972367310611631,77.34298858308269,15.0,475.0
mRUBiS #1,User Management Service,CF3,0.0,21274.228647896147,30.0,1.6899999999999997,4,0.5,22.0,0,4,1.4601284359665698,HwRedeployComponent,12.903071031381682,167.7922012582917,8.0,257.0
mRUBiS #1,User Management Service,CF5,0.0,21270.90006757259,30.0,0.6,4,0.5,22.0,0,4,1.4601284359665698,RemoveReplica,12.903071031381682,167.7922012582917,8.0,257.0
mRUBiS #1,Inventory Service,CF2,0.0,39084.22682408868,11.0,1.8699999999999999,10,0.5,22.0,8,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,13.0,110.0
mRUBiS #1,Inventory Service,CF5,0.0,39084.22635159179,11.0,0.6,10,0.5,22.0,8,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,13.0,110.0
mRUBiS #1,Region Item Filter,CF5,0.0,16757.780709711104,24.0,0.6,7,0.5,22.0,6,1,1.175641638639615,RemoveReplica,5.323259164684098,154.1970895537866,5.0,210.0
mRUBiS #1,Inventory Service,CF2,0.0,39084.22635159179,11.0,1.8699999999999999,10,0.5,22.0,8,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,12.0,110.0
mRUBiS #1,Inventory Service,CF5,0.0,39084.224109089264,11.0,0.6,10,0.5,22.0,8,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,12.0,110.0
mRUBiS #1,Reputation Service,CF5,1.8189894035458565E-12,16307.959951200226,23.0,0.6,4,0.5,22.0,0,4,1.2968167080751751,RemoveReplica,12.901919461091776,123.4888734227509,8.0,52.0
mRUBiS #1,Seller Reputation Item Filter,CF3,0.0,29803.979433020333,30.0,1.7199999999999998,5,0.5,22.0,4,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Buy Now Item Filter,CF3,0.0,32902.325710514844,13.0,1.8699999999999999,10,0.5,22.0,9,1,1.0094603613799904,HwRedeployComponent,12.80042434199084,79.38079925152111,8.0,169.0
mRUBiS #1,Buy Now Item Filter,CF5,0.0,32846.49739904599,13.0,0.6,10,0.5,22.0,9,1,1.0094603613799904,RemoveReplica,12.80042434199084,79.38079925152111,8.0,169.0
mRUBiS #1,Comment Item Filter,CF2,0.0,26394.39905839085,23.0,1.8699999999999999,10,0.5,22.0,9,1,1.0555586777885382,HwRedeployComponent,5.798189425816586,73.83963856894468,6.0,95.0
mRUBiS #1,Past Sales Item Filter,CF2,0.0,52152.941130137675,16.0,0.35,10,0.5,22.0,9,1,1.2672395839304218,RestartComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Persistence Service,CF2,0.0,155903.89892353426,21.0,2.7699999999999996,40,0.5,22.0,40,0,1.3297309527465526,HwRedeployComponent,16.94782753047918,97.04633434801788,15.0,475.0
mRUBiS #1,Comment Item Filter,CF5,3.637978807091713E-12,26096.924882249292,23.0,0.5,10,0.5,22.0,9,1,1.0555586777885382,AddReplica,5.798189425816586,73.83963856894468,6.0,314.0
mRUBiS #1,Persistence Service,CF5,0.0,155561.43375018705,21.0,0.6,40,0.5,22.0,40,0,1.3297309527465526,RemoveReplica,16.94782753047918,97.04633434801788,15.0,475.0
mRUBiS #1,Item Management Service,CF5,0.0,18251.048635557938,25.0,0.6,4,0.5,22.0,0,4,1.0771552504234878,RemoveReplica,13.448237720602824,126.90117522485181,5.0,200.0
mRUBiS #1,User Management Service,CF2,-3.637978807091713E-12,21270.90006757259,30.0,0.35,4,0.5,22.0,0,4,1.4601284359665698,RestartComponent,12.903071031381682,167.7922012582917,7.0,257.0
mRUBiS #1,Availability Item Filter,CF1,0.0,14785.836050868014,23.0,0.35,6,0.5,22.0,5,1,1.1102981576479085,RestartComponent,5.972367310611631,77.34298858308269,14.0,475.0
mRUBiS #1,Last Second Sales Item Filter,CF5,0.0,16798.325516718796,12.0,0.5,12,0.5,22.0,11,1,1.1604415902664231,AddReplica,5.8861767600299455,77.14137943510077,7.0,387.0
mRUBiS #1,Last Second Sales Item Filter,CF2,0.0,16798.325516718796,12.0,0.35,12,0.5,22.0,11,1,1.1604415902664231,RestartComponent,5.8861767600299455,77.14137943510077,12.0,387.0
mRUBiS #1,Recommendation Item Filter,CF3,-3.637978807091713E-12,26760.655474751966,30.0,1.8099999999999998,8,0.5,22.0,7,1,1.1976517633224057,HwRedeployComponent,5.804851082669145,144.24966512464175,6.0,245.0
mRUBiS #1,Recommendation Item Filter,CF5,-3.637978807091713E-12,26658.099435821645,30.0,0.6,8,0.5,22.0,7,1,1.1976517633224057,RemoveReplica,5.804851082669145,144.24966512464175,6.0,245.0
mRUBiS #1,User Management Service,CF5,3.637978807091713E-12,21169.3989805143,30.0,0.5,4,0.5,22.0,0,4,1.4601284359665698,AddReplica,12.903071031381682,167.7922012582917,7.0,448.0
mRUBiS #1,Reputation Service,CF3,-1.8189894035458565E-12,16307.959951200224,23.0,1.6899999999999997,4,0.5,22.0,0,4,1.2968167080751751,HwRedeployComponent,12.901919461091776,123.4888734227509,7.0,52.0
mRUBiS #1,Reputation Service,CF5,-1.8189894035458565E-12,16307.95995118662,23.0,0.6,4,0.5,22.0,0,4,1.2968167080751751,RemoveReplica,12.901919461091776,123.4888734227509,7.0,52.0
mRUBiS #1,Category Item Filter,CF2,-7.275957614183426E-12,46203.40056923893,20.0,0.35,12,0.5,22.0,11,1,1.0066333636273284,RestartComponent,9.717121663045125,137.96068754082563,4.0,233.0
mRUBiS #1,Past Sales Item Filter,CF5,0.0,51535.4855198835,16.0,0.5,10,0.5,22.0,9,1,1.2672395839304218,AddReplica,16.46641841097758,88.50170647587598,4.0,380.0
mRUBiS #1,Query Service,CF2,-5.820766091346741E-11,275781.0002567275,27.0,0.35,77,0.5,22.0,76,1,1.1016192018337365,RestartComponent,6.1646314621001395,85.67035108530558,15.0,476.0
mRUBiS #1,Google Authentication Service,CF2,0.0,300612.0309987975,22.0,1.64,30,0.9,22.0,29,1,1.2112512772664892,LwRedeployComponent,11.913207967664766,105.9324130771619,9.0,257.0
mRUBiS #1,Persistence Service,CF3,-2.9103830456733704E-11,159450.8020266799,21.0,2.8,41,0.5,22.0,41,0,1.3297309527465526,HwRedeployComponent,16.94782753047918,97.04633434801788,14.0,475.0
mRUBiS #1,Persistence Service,CF5,-2.9103830456733704E-11,159801.82882936078,21.0,0.5,41,0.5,22.0,41,0,1.3297309527465526,AddReplica,16.94782753047918,97.04633434801788,14.0,475.0
mRUBiS #1,Comment Item Filter,CF1,-3.637978807091713E-12,26096.92488224929,23.0,1.53,10,0.5,22.0,9,1,1.0555586777885382,LwRedeployComponent,5.798189425816586,73.83963856894468,11.0,314.0
mRUBiS #1,Comment Item Filter,CF5,3.637978807091713E-12,26394.399058275616,23.0,0.6,10,0.5,22.0,9,1,1.0555586777885382,RemoveReplica,5.798189425816586,73.83963856894468,11.0,55.0
mRUBiS #1,Item Management Service,CF3,0.0,18251.048635557938,25.0,1.6899999999999997,4,0.5,22.0,0,4,1.0771552504234878,HwRedeployComponent,13.448237720602824,126.90117522485181,4.0,200.0
mRUBiS #1,Bid and Buy Service,CF1,1.8189894035458565E-12,14217.62398294921,27.0,0.35,5,0.5,22.0,0,5,1.3561341802413516,RestartComponent,8.06065708747934,73.95946339621557,13.0,358.0
mRUBiS #1,Item Management Service,CF5,0.0,18415.749737799353,25.0,0.5,4,0.5,22.0,0,4,1.0771552504234878,AddReplica,13.448237720602824,126.90117522485181,4.0,200.0
mRUBiS #1,Item Management Service,CF3,0.0,18415.749737799353,25.0,1.6899999999999997,4,0.5,22.0,0,4,1.0771552504234878,HwRedeployComponent,13.448237720602824,126.90117522485181,5.0,200.0
mRUBiS #1,Item Management Service,CF5,0.0,18251.048635557938,25.0,0.6,4,0.5,22.0,0,4,1.0771552504234878,RemoveReplica,13.448237720602824,126.90117522485181,5.0,200.0
mRUBiS #1,Availability Item Filter,CF2,0.0,14785.836050868014,23.0,0.35,6,0.5,22.0,5,1,1.1102981576479085,RestartComponent,5.972367310611631,77.34298858308269,14.0,475.0
mRUBiS #1,User Management Service,CF2,0.0,21169.398980514296,30.0,0.35,4,0.5,22.0,0,4,1.4601284359665698,RestartComponent,12.903071031381682,167.7922012582917,8.0,448.0
mRUBiS #1,Google Authentication Service,CF5,0.0,320221.54468039016,22.0,0.5,32,0.9,22.0,31,1,1.2112512772664892,AddReplica,11.913207967664766,105.9324130771619,9.0,350.0
mRUBiS #1,Past Sales Item Filter,CF5,-7.275957614183426E-12,52121.89091540726,16.0,0.6,10,0.5,22.0,9,1,1.2672395839304218,RemoveReplica,16.46641841097758,88.50170647587598,11.0,218.0
mRUBiS #1,Buy Now Item Filter,CF3,0.0,32846.49739904599,13.0,1.8699999999999999,10,0.5,22.0,9,1,1.0094603613799904,HwRedeployComponent,12.80042434199084,79.38079925152111,7.0,169.0
mRUBiS #1,Buy Now Item Filter,CF5,0.0,32704.091074604214,13.0,0.6,10,0.5,22.0,9,1,1.0094603613799904,RemoveReplica,12.80042434199084,79.38079925152111,7.0,169.0
mRUBiS #1,Last Second Sales Item Filter,CF1,0.0,16798.325516718796,12.0,1.53,12,0.5,22.0,11,1,1.1604415902664231,LwRedeployComponent,5.8861767600299455,77.14137943510077,12.0,387.0
mRUBiS #1,User Management Service,CF1,0.0,21169.398980514296,30.0,1.53,4,0.5,22.0,0,4,1.4601284359665698,LwRedeployComponent,12.903071031381682,167.7922012582917,8.0,448.0
mRUBiS #1,Last Second Sales Item Filter,CF3,0.0,16798.325516718796,12.0,1.9299999999999997,12,0.5,22.0,11,1,1.1604415902664231,HwRedeployComponent,5.8861767600299455,77.14137943510077,12.0,387.0
mRUBiS #1,Inventory Service,CF5,0.0,39084.22695021315,11.0,0.6,10,0.5,22.0,8,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,11.0,57.0
mRUBiS #1,Last Second Sales Item Filter,CF5,0.0,16661.153739631307,12.0,0.6,12,0.5,22.0,11,1,1.1604415902664231,RemoveReplica,5.8861767600299455,77.14137943510077,12.0,387.0
mRUBiS #1,Recommendation Item Filter,CF5,0.0,26705.30826014089,30.0,0.6,8,0.5,22.0,7,1,1.1976517633224057,RemoveReplica,5.804851082669145,144.24966512464175,5.0,184.0
mRUBiS #1,Availability Item Filter,CF3,-3.637978807091713E-12,17745.223857356912,23.0,1.7799999999999998,7,0.5,22.0,6,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,14.0,475.0
mRUBiS #1,Availability Item Filter,CF5,0.0,18120.183644982844,23.0,0.6,7,0.5,22.0,6,1,1.1102981576479085,RemoveReplica,5.972367310611631,77.34298858308269,14.0,188.0
mRUBiS #1,Past Sales Item Filter,CF2,0.0,57914.62017221244,16.0,1.64,11,0.5,22.0,10,1,1.2672395839304218,LwRedeployComponent,16.46641841097758,88.50170647587598,10.0,218.0
mRUBiS #1,Inventory Service,CF1,0.0,39084.22695021315,11.0,1.53,10,0.5,22.0,8,2,1.2034417871620937,LwRedeployComponent,13.462899920141773,85.65241198212163,10.0,57.0
mRUBiS #1,Past Sales Item Filter,CF1,0.0,57914.62017221244,16.0,1.53,11,0.5,22.0,10,1,1.2672395839304218,LwRedeployComponent,16.46641841097758,88.50170647587598,10.0,218.0
mRUBiS #1,Past Sales Item Filter,CF3,0.0,57914.62017221244,16.0,1.9,11,0.5,22.0,10,1,1.2672395839304218,HwRedeployComponent,16.46641841097758,88.50170647587598,10.0,218.0
mRUBiS #1,Past Sales Item Filter,CF5,0.0,57871.44522266213,16.0,0.6,11,0.5,22.0,10,1,1.2672395839304218,RemoveReplica,16.46641841097758,88.50170647587598,10.0,218.0
mRUBiS #1,Bid and Buy Service,CF1,1.8189894035458565E-12,14217.62398294921,27.0,1.7199999999999998,5,0.5,22.0,0,5,1.3561341802413516,HwRedeployComponent,8.06065708747934,73.95946339621557,13.0,358.0
mRUBiS #1,Bid and Buy Service,CF5,1.8189894035458565E-12,14150.10132636776,27.0,0.6,5,0.5,22.0,0,5,1.3561341802413516,RemoveReplica,8.06065708747934,73.95946339621557,13.0,358.0
mRUBiS #1,Region Item Filter,CF3,0.0,19552.70356406069,24.0,1.8099999999999998,8,0.5,22.0,7,1,1.175641638639615,HwRedeployComponent,5.323259164684098,154.1970895537866,4.0,210.0
mRUBiS #1,Persistence Service,CF5,0.0,172243.92615400522,21.0,0.6,44,0.5,22.0,44,0,1.3297309527465526,RemoveReplica,16.94782753047918,97.04633434801788,15.0,202.0
mRUBiS #1,Region Item Filter,CF5,0.0,19188.408790658534,24.0,0.6,8,0.5,22.0,7,1,1.175641638639615,RemoveReplica,5.323259164684098,154.1970895537866,4.0,210.0
mRUBiS #1,Persistence Service,CF5,0.0,172237.27288966277,21.0,0.6,44,0.5,22.0,44,0,1.3297309527465526,RemoveReplica,16.94782753047918,97.04633434801788,14.0,234.0
mRUBiS #1,Persistence Service,CF2,0.0,172237.27288966277,21.0,0.35,44,0.5,22.0,44,0,1.3297309527465526,RestartComponent,16.94782753047918,97.04633434801788,13.0,234.0
mRUBiS #1,Category Item Filter,CF3,-7.275957614183426E-12,46203.40056923893,20.0,1.9299999999999997,12,0.5,22.0,11,1,1.0066333636273284,HwRedeployComponent,9.717121663045125,137.96068754082563,4.0,233.0
mRUBiS #1,Category Item Filter,CF5,-7.275957614183426E-12,46943.66307203712,20.0,0.5,12,0.5,22.0,11,1,1.0066333636273284,AddReplica,9.717121663045125,137.96068754082563,4.0,233.0
mRUBiS #1,Google Authentication Service,CF2,0.0,330551.66265436314,22.0,2.5599999999999996,33,0.9,22.0,32,1,1.2112512772664892,HwRedeployComponent,11.913207967664766,105.9324130771619,10.0,350.0
mRUBiS #1,Item Management Service,CF2,0.0,18251.048635557938,25.0,0.35,4,0.5,22.0,0,4,1.0771552504234878,RestartComponent,13.448237720602824,126.90117522485181,4.0,200.0
mRUBiS #1,Google Authentication Service,CF5,0.0,329261.6866030705,22.0,0.6,33,0.9,22.0,32,1,1.2112512772664892,RemoveReplica,11.913207967664766,105.9324130771619,10.0,350.0
mRUBiS #1,Last Second Sales Item Filter,CF5,-3.637978807091713E-12,16774.85677956639,12.0,0.6,12,0.5,22.0,11,1,1.1604415902664231,RemoveReplica,5.8861767600299455,77.14137943510077,11.0,328.0
mRUBiS #1,Persistence Service,CF5,0.0,172244.4217091597,21.0,0.6,44,0.5,22.0,44,0,1.3297309527465526,RemoveReplica,16.94782753047918,97.04633434801788,13.0,88.0
mRUBiS #1,Comment Item Filter,CF2,-3.637978807091713E-12,26394.399058275612,23.0,1.8699999999999999,10,0.5,22.0,9,1,1.0555586777885382,HwRedeployComponent,5.798189425816586,73.83963856894468,10.0,55.0
mRUBiS #1,Comment Item Filter,CF5,-3.637978807091713E-12,26394.399056701623,23.0,0.6,10,0.5,22.0,9,1,1.0555586777885382,RemoveReplica,5.798189425816586,73.83963856894468,10.0,55.0
mRUBiS #1,User Management Service,CF3,0.0,21169.398980514296,30.0,1.6899999999999997,4,0.5,22.0,0,4,1.4601284359665698,HwRedeployComponent,12.903071031381682,167.7922012582917,8.0,448.0
mRUBiS #1,User Management Service,CF5,0.0,21051.75179451147,30.0,0.6,4,0.5,22.0,0,4,1.4601284359665698,RemoveReplica,12.903071031381682,167.7922012582917,8.0,448.0
mRUBiS #1,Google Authentication Service,CF5,0.0,342487.84938440885,22.0,0.6,34,0.9,22.0,33,1,1.2112512772664892,RemoveReplica,11.913207967664766,105.9324130771619,9.0,86.0
mRUBiS #1,Recommendation Item Filter,CF2,0.0,30522.063228394334,30.0,1.8399999999999999,9,0.5,22.0,8,1,1.1976517633224057,HwRedeployComponent,5.804851082669145,144.24966512464175,4.0,184.0
mRUBiS #1,Recommendation Item Filter,CF5,0.0,30087.20210030693,30.0,0.6,9,0.5,22.0,8,1,1.1976517633224057,RemoveReplica,5.804851082669145,144.24966512464175,4.0,184.0
mRUBiS #1,User Management Service,CF1,3.637978807091713E-12,21051.75179451147,30.0,1.6899999999999997,4,0.5,22.0,0,4,1.4601284359665698,HwRedeployComponent,12.903071031381682,167.7922012582917,7.0,448.0
mRUBiS #1,User Management Service,CF5,3.637978807091713E-12,21169.3989805143,30.0,0.5,4,0.5,22.0,0,4,1.4601284359665698,AddReplica,12.903071031381682,167.7922012582917,7.0,448.0
mRUBiS #1,Region Item Filter,CF1,-3.637978807091713E-12,19188.408790658534,24.0,1.8099999999999998,8,0.5,22.0,7,1,1.175641638639615,HwRedeployComponent,5.323259164684098,154.1970895537866,3.0,210.0
mRUBiS #1,Region Item Filter,CF5,-3.637978807091713E-12,19637.555435331073,24.0,0.5,8,0.5,22.0,7,1,1.175641638639615,AddReplica,5.323259164684098,154.1970895537866,3.0,210.0
mRUBiS #1,Google Authentication Service,CF2,0.0,352866.6361085659,22.0,0.35,35,0.9,22.0,34,1,1.2112512772664892,RestartComponent,11.913207967664766,105.9324130771619,8.0,86.0
mRUBiS #1,Persistence Service,CF5,0.0,179085.7480725407,21.0,0.5,46,0.5,22.0,46,0,1.3297309527465526,AddReplica,16.94782753047918,97.04633434801788,12.0,428.0
mRUBiS #1,Bid and Buy Service,CF5,-1.8189894035458565E-12,14068.05709441641,27.0,0.5,5,0.5,22.0,0,5,1.3561341802413516,AddReplica,8.06065708747934,73.95946339621557,12.0,449.0
mRUBiS #1,Item Management Service,CF5,0.0,18456.961695896007,25.0,0.5,4,0.5,22.0,0,4,1.0771552504234878,AddReplica,13.448237720602824,126.90117522485181,4.0,207.0
mRUBiS #1,Availability Item Filter,CF5,3.637978807091713E-12,18062.211514028077,23.0,0.6,7,0.5,22.0,6,1,1.1102981576479085,RemoveReplica,5.972367310611631,77.34298858308269,13.0,289.0
mRUBiS #1,Inventory Service,CF3,0.0,43971.25962122375,11.0,1.9,11,0.5,22.0,9,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,10.0,57.0
mRUBiS #1,Inventory Service,CF5,0.0,43971.25962107399,11.0,0.6,11,0.5,22.0,9,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,10.0,57.0
mRUBiS #1,Google Authentication Service,CF3,0.0,352866.6361085659,22.0,2.62,35,0.9,22.0,34,1,1.2112512772664892,HwRedeployComponent,11.913207967664766,105.9324130771619,8.0,86.0
mRUBiS #1,Google Authentication Service,CF5,0.0,352866.6151825205,22.0,0.6,35,0.9,22.0,34,1,1.2112512772664892,RemoveReplica,11.913207967664766,105.9324130771619,8.0,86.0
mRUBiS #1,Seller Reputation Item Filter,CF5,0.0,44686.87886114232,30.0,0.6,7,0.5,22.0,6,1,1.4886393972299505,RemoveReplica,11.295024934466905,99.0982168102818,6.0,122.0
mRUBiS #1,Recommendation Item Filter,CF1,0.0,30087.20210030693,30.0,1.8399999999999999,9,0.5,22.0,8,1,1.1976517633224057,HwRedeployComponent,5.804851082669145,144.24966512464175,3.0,184.0
mRUBiS #1,Inventory Service,CF3,0.0,43971.25962107399,11.0,1.9,11,0.5,22.0,9,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,9.0,57.0
mRUBiS #1,Recommendation Item Filter,CF5,0.0,30613.506783849654,30.0,0.5,9,0.5,22.0,8,1,1.1976517633224057,AddReplica,5.804851082669145,144.24966512464175,3.0,184.0
mRUBiS #1,Inventory Service,CF5,0.0,43971.259618049764,11.0,0.6,11,0.5,22.0,9,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,9.0,57.0
mRUBiS #1,Bid and Buy Service,CF2,0.0,14068.057094416412,27.0,1.7199999999999998,5,0.5,22.0,0,5,1.3561341802413516,HwRedeployComponent,8.06065708747934,73.95946339621557,14.0,449.0
mRUBiS #1,Availability Item Filter,CF1,0.0,18062.211514028073,23.0,1.53,7,0.5,22.0,6,1,1.1102981576479085,LwRedeployComponent,5.972367310611631,77.34298858308269,12.0,289.0
mRUBiS #1,Bid and Buy Service,CF5,0.0,14146.777514147683,27.0,0.5,5,0.5,22.0,0,5,1.3561341802413516,AddReplica,8.06065708747934,73.95946339621557,14.0,449.0
mRUBiS #1,User Management Service,CF5,0.0,21268.601835761947,30.0,0.6,4,0.5,22.0,0,4,1.4601284359665698,RemoveReplica,12.903071031381682,167.7922012582917,8.0,269.0
mRUBiS #1,Bid and Buy Service,CF3,0.0,14146.777514147683,27.0,1.7199999999999998,5,0.5,22.0,0,5,1.3561341802413516,HwRedeployComponent,8.06065708747934,73.95946339621557,15.0,449.0
mRUBiS #1,Bid and Buy Service,CF5,0.0,14203.673112336985,27.0,0.5,5,0.5,22.0,0,5,1.3561341802413516,AddReplica,8.06065708747934,73.95946339621557,15.0,449.0
mRUBiS #1,Past Sales Item Filter,CF1,0.0,57871.44522266213,16.0,1.53,11,0.5,22.0,10,1,1.2672395839304218,LwRedeployComponent,16.46641841097758,88.50170647587598,9.0,218.0
mRUBiS #1,Seller Reputation Item Filter,CF3,0.0,44686.87886114232,30.0,1.7799999999999998,7,0.5,22.0,6,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,5.0,122.0
mRUBiS #1,Recommendation Item Filter,CF2,0.0,30613.506783849654,30.0,1.8399999999999999,9,0.5,22.0,8,1,1.1976517633224057,HwRedeployComponent,5.804851082669145,144.24966512464175,5.0,184.0
mRUBiS #1,Seller Reputation Item Filter,CF5,0.0,44578.88598609992,30.0,0.6,7,0.5,22.0,6,1,1.4886393972299505,RemoveReplica,11.295024934466905,99.0982168102818,5.0,122.0
mRUBiS #1,User Management Service,CF2,3.637978807091713E-12,21268.601835761947,30.0,1.6899999999999997,4,0.5,22.0,0,4,1.4601284359665698,HwRedeployComponent,12.903071031381682,167.7922012582917,7.0,269.0
mRUBiS #1,Recommendation Item Filter,CF5,0.0,30522.063228394334,30.0,0.6,9,0.5,22.0,8,1,1.1976517633224057,RemoveReplica,5.804851082669145,144.24966512464175,5.0,184.0
mRUBiS #1,User Management Service,CF5,3.637978807091713E-12,21251.57668248782,30.0,0.6,4,0.5,22.0,0,4,1.4601284359665698,RemoveReplica,12.903071031381682,167.7922012582917,7.0,269.0
mRUBiS #1,Seller Reputation Item Filter,CF3,0.0,44578.88598609992,30.0,1.7799999999999998,7,0.5,22.0,6,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,4.0,122.0
mRUBiS #1,User Management Service,CF5,3.637978807091713E-12,21192.406002207088,30.0,0.6,4,0.5,22.0,0,4,1.4601284359665698,RemoveReplica,12.903071031381682,167.7922012582917,6.0,269.0
