,Optimal_Affected_Component,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
1388,Past Sales Item Filter,_SFS9JucdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
1389,Past Sales Item Filter,_SFS9xucdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
1390,Recommendation Item Filter,_SFS8rOcdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
1391,Recommendation Item Filter,_SFS9TOcdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
1392,Recommendation Item Filter,_SFS97OcdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
1393,Bid and Buy Service,_SFS8aOcdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
1394,Bid and Buy Service,_SFS9COcdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
1395,Bid and Buy Service,_SFS9qOcdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
1396,Query Service,_SFNdpOcdEeet0YmmfbMwkw,CF5,498.2634,22.3218,22.3218,2.6975,6.2111,8.9608
1397,Query Service,_SFODcucdEeet0YmmfbMwkw,CF5,498.2634,22.3218,22.3218,2.6975,6.2111,8.9608
1398,Item Management Service,_SFNdhucdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1399,Item Management Service,_SFNeJucdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1400,Region Item Filter,_SFNdvecdEeet0YmmfbMwkw,CF2,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
1401,Region Item Filter,_SFODi-cdEeet0YmmfbMwkw,CF2,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
1402,Past Sales Item Filter,_SFNdrucdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
1403,Past Sales Item Filter,_SFODfOcdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
1404,Recommendation Item Filter,_SFNd1OcdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
1405,Recommendation Item Filter,_SFODoucdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
1406,Bid and Buy Service,_SFNdkOcdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
1407,Bid and Buy Service,_SFNeMOcdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
1408,Query Service,_SFOEEucdEeet0YmmfbMwkw,CF5,498.2634,22.3218,22.3218,2.6975,6.2111,8.9608
1409,Seller Reputation Item Filter,_SFOE0OcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1410,Seller Reputation Item Filter,_SFOFcOcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1411,Buy Now Item Filter,_SFOEwecdEeet0YmmfbMwkw,CF1,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
1412,Buy Now Item Filter,_SFOFYecdEeet0YmmfbMwkw,CF1,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
1413,Bid and Buy Service,_SFOD_ucdEeet0YmmfbMwkw,CF5,171.7497,13.1053,13.1053,2.2349,5.146,7.4242
1414,Item Management Service,_SFOD9OcdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1415,Item Management Service,_SFOElOcdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1416,Item Management Service,_SFOFNOcdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1417,Region Item Filter,_SFOEK-cdEeet0YmmfbMwkw,CF2,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
1418,Past Sales Item Filter,_SFOEHOcdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
1419,Inventory Service,_SFOEpucdEeet0YmmfbMwkw,CF5,129.5836,11.3835,11.3835,2.1126,4.8643,7.0177
1420,Inventory Service,_SFOFRucdEeet0YmmfbMwkw,CF5,129.5836,11.3835,11.3835,2.1126,4.8643,7.0177
1421,Recommendation Item Filter,_SFOEQucdEeet0YmmfbMwkw,CF2,88.6801,9.417,9.417,1.9478,4.485,6.4705
1422,Future Sales Item Filter,_SFOE5-cdEeet0YmmfbMwkw,CF2,81.2841,9.0158,9.0158,1.91,4.398,6.3449
1423,Future Sales Item Filter,_SFOFh-cdEeet0YmmfbMwkw,CF2,81.2841,9.0158,9.0158,1.91,4.398,6.3449
1424,Last Second Sales Item Filter,_SFOEtucdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
1425,Last Second Sales Item Filter,_SFOFVucdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
1426,Reputation Service,_SFSWQecdEeet0YmmfbMwkw,CF1,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
1427,Bid and Buy Service,_SFOrc-cdEeet0YmmfbMwkw,CF5,171.7497,13.1053,13.1053,2.2349,5.146,7.4242
1428,Bid and Buy Service,_SFOsE-cdEeet0YmmfbMwkw,CF5,171.7497,13.1053,13.1053,2.2349,5.146,7.4242
1429,Bid and Buy Service,_SFSU9ecdEeet0YmmfbMwkw,CF5,171.7497,13.1053,13.1053,2.2349,5.146,7.4242
1430,Bid and Buy Service,_SFSVlecdEeet0YmmfbMwkw,CF5,171.7497,13.1053,13.1053,2.2349,5.146,7.4242
1431,Region Item Filter,_SFOroOcdEeet0YmmfbMwkw,CF2,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
1432,Region Item Filter,_SFOsQOcdEeet0YmmfbMwkw,CF2,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
1433,Region Item Filter,_SFSVIucdEeet0YmmfbMwkw,CF2,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
1434,Region Item Filter,_SFSVwucdEeet0YmmfbMwkw,CF2,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
1435,Item Management Service,_SFOraecdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
1436,Item Management Service,_SFOsCecdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
1437,Item Management Service,_SFSU6-cdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
1438,Item Management Service,_SFSVi-cdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
1439,Item Management Service,_SFSWK-cdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
1440,Reputation Service,_SFSW4ecdEeet0YmmfbMwkw,CF5,194.6543,13.9519,13.9519,2.2893,5.2712,7.6048
1441,Item Management Service,_SFSWy-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1442,Last Second Sales Item Filter,_SFSW7ecdEeet0YmmfbMwkw,CF2,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
1443,Comment Item Filter,_SFS8AOcdEeet0YmmfbMwkw,CF1,94.4169,9.7168,9.7168,1.975,4.5477,6.561
1444,Bid and Buy Service,_SEu7jecdEeet0YmmfbMwkw,CF5,171.7497,13.1053,13.1053,2.2349,5.146,7.4242
1445,Item Management Service,_SEuUO-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1446,Item Management Service,_SEu7g-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1447,Past Sales Item Filter,_SEuUY-cdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
1448,Availability Item Filter,_SEuUbecdEeet0YmmfbMwkw,CF2,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
1449,Availability Item Filter,_SEu7tecdEeet0YmmfbMwkw,CF2,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
1450,Bid and Buy Service,_SEvipucdEeet0YmmfbMwkw,CF3,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
1451,Authentication Service,_SEvio-cdEeet0YmmfbMwkw,CF5,158.5657,12.5923,12.5923,2.2002,5.0662,7.3089
1452,Authentication Service,_SEuUQucdEeet0YmmfbMwkw,CF5,132.1381,11.4951,11.4951,2.121,4.8838,7.0459
1453,Authentication Service,_SEwwpOcdEeet0YmmfbMwkw,CF5,132.1381,11.4951,11.4951,2.121,4.8838,7.0459
1454,Authentication Service,_SExYMecdEeet0YmmfbMwkw,CF5,132.1381,11.4951,11.4951,2.121,4.8838,7.0459
1455,Authentication Service,_SEymC-cdEeet0YmmfbMwkw,CF5,132.1381,11.4951,11.4951,2.121,4.8838,7.0459
1456,Authentication Service,_SEu7iucdEeet0YmmfbMwkw,CF3,175.1805,13.2356,13.2356,2.2435,5.1658,7.4527
1457,Authentication Service,_SEwJrOcdEeet0YmmfbMwkw,CF3,175.1805,13.2356,13.2356,2.2435,5.1658,7.4527
1458,Authentication Service,_SExXkecdEeet0YmmfbMwkw,CF3,175.1805,13.2356,13.2356,2.2435,5.1658,7.4527
1459,Authentication Service,_SEx_HucdEeet0YmmfbMwkw,CF3,175.1805,13.2356,13.2356,2.2435,5.1658,7.4527
1460,Persistence Service,_SEviuOcdEeet0YmmfbMwkw,CF2,309.3529,17.5884,17.5884,2.4905,5.7345,8.2731
1461,Persistence Service,_SEu7n-cdEeet0YmmfbMwkw,CF5,204.8702,14.3133,14.3133,2.3115,5.3224,7.6786
1462,Buy Now Item Filter,_SEviyecdEeet0YmmfbMwkw,CF2,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
1463,Region Item Filter,_SEvi0-cdEeet0YmmfbMwkw,CF2,103.0166,10.1497,10.1497,2.0129,4.6349,6.6867
1464,Last Second Sales Item Filter,_SEvivucdEeet0YmmfbMwkw,CF2,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
1465,Comment Item Filter,_SEvi3ucdEeet0YmmfbMwkw,CF2,94.4169,9.7168,9.7168,1.975,4.5477,6.561
1466,Buy Now Item Filter,_SEu7sOcdEeet0YmmfbMwkw,CF5,111.1947,10.5449,10.5449,2.0461,4.7113,6.7969
1467,Comment Item Filter,_SEu7xecdEeet0YmmfbMwkw,CF5,82.4384,9.0796,9.0796,1.9161,4.4121,6.3652
1468,Region Item Filter,_SEu7uucdEeet0YmmfbMwkw,CF5,81.9171,9.0508,9.0508,1.9134,4.4057,6.3561
1469,Last Second Sales Item Filter,_SEu7pecdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
1470,Authentication Service,_SE4FQucdEeet0YmmfbMwkw,CF3,175.1805,13.2356,13.2356,2.2435,5.1658,7.4527
1471,Authentication Service,_SE4F4ucdEeet0YmmfbMwkw,CF3,175.1805,13.2356,13.2356,2.2435,5.1658,7.4527
1472,Persistence Service,_SEwJwecdEeet0YmmfbMwkw,CF2,257.7941,16.056,16.056,2.4113,5.5522,8.0101
1473,Reputation Service,_SEwws-cdEeet0YmmfbMwkw,CF2,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
1474,Bid and Buy Service,_SEwJr-cdEeet0YmmfbMwkw,CF2,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
1475,Buy Now Item Filter,_SEwwyucdEeet0YmmfbMwkw,CF2,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
1476,Item Management Service,_SEwJpecdEeet0YmmfbMwkw,CF2,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1477,Item Management Service,_SEwwnecdEeet0YmmfbMwkw,CF2,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1478,Availability Item Filter,_SEu7tecdEeet0YmmfbMwkw,CF2,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
1479,Authentication Service,_SEwwpOcdEeet0YmmfbMwkw,CF2,152.3474,12.3429,12.3429,2.1828,5.0262,7.2512
1480,Item Management Service,_SEz0QOcdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
1481,Authentication Service,_SEzM_ucdEeet0YmmfbMwkw,CF3,175.1805,13.2356,13.2356,2.2435,5.1658,7.4527
1482,Last Second Sales Item Filter,_SEz0YucdEeet0YmmfbMwkw,CF3,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
1483,Persistence Service,_SExXpucdEeet0YmmfbMwkw,CF5,204.8702,14.3133,14.3133,2.3115,5.3224,7.6786
1484,Seller Reputation Item Filter,_SE23vucdEeet0YmmfbMwkw,CF1,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1485,Reputation Service,_SE23mOcdEeet0YmmfbMwkw,CF5,194.6543,13.9519,13.9519,2.2893,5.2712,7.6048
1486,Item Management Service,_SExXiucdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1487,Item Management Service,_SE23gucdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1488,Item Management Service,_SExYKucdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
1489,Comment Item Filter,_SExXzOcdEeet0YmmfbMwkw,CF5,82.4384,9.0796,9.0796,1.9161,4.4121,6.3652
1490,Query Service,_SEx-lecdEeet0YmmfbMwkw,CF2,638.4603,25.2678,25.2678,2.8051,6.4591,9.3185
1491,Query Service,_SEymIucdEeet0YmmfbMwkw,CF2,638.4603,25.2678,25.2678,2.8051,6.4591,9.3185
1492,Bid and Buy Service,_SExYNOcdEeet0YmmfbMwkw,CF1,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
1493,Bid and Buy Service,_SEymDucdEeet0YmmfbMwkw,CF1,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
1494,Inventory Service,_SEx_KecdEeet0YmmfbMwkw,CF1,176.5041,13.2855,13.2855,2.2468,5.1733,7.4636
1495,Inventory Service,_SEzNCecdEeet0YmmfbMwkw,CF1,176.5041,13.2855,13.2855,2.2468,5.1733,7.4636
1496,Item Management Service,_SEx_F-cdEeet0YmmfbMwkw,CF2,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1497,Item Management Service,_SEymBOcdEeet0YmmfbMwkw,CF2,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1498,Item Management Service,_SEzM9-cdEeet0YmmfbMwkw,CF2,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1499,Last Second Sales Item Filter,_SEx_OecdEeet0YmmfbMwkw,CF2,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
1500,Last Second Sales Item Filter,_SEzzwucdEeet0YmmfbMwkw,CF2,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
1501,Item Management Service,_SExYKucdEeet0YmmfbMwkw,CF2,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
1502,Comment Item Filter,_SEx-uecdEeet0YmmfbMwkw,CF2,94.4169,9.7168,9.7168,1.975,4.5477,6.561
1503,Comment Item Filter,_SEymRucdEeet0YmmfbMwkw,CF2,94.4169,9.7168,9.7168,1.975,4.5477,6.561
1504,Category Item Filter,_SEylrOcdEeet0YmmfbMwkw,CF2,60.3391,7.7678,7.7678,1.7806,4.1,5.915
1505,Category Item Filter,_SEzz6OcdEeet0YmmfbMwkw,CF2,60.3391,7.7678,7.7678,1.7806,4.1,5.915
1506,Persistence Service,_SEu7n-cdEeet0YmmfbMwkw,CF5,206.7817,14.3799,14.3799,2.3155,5.3317,7.692
1507,Seller Reputation Item Filter,_SEuUd-cdEeet0YmmfbMwkw,CF1,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1508,Reputation Service,_SE23mOcdEeet0YmmfbMwkw,CF5,196.4405,14.0157,14.0157,2.2932,5.2804,7.6179
1509,Item Management Service,_SE23gucdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1510,Item Management Service,_SEz0QOcdEeet0YmmfbMwkw,CF1,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
1511,Seller Reputation Item Filter,_SE23vucdEeet0YmmfbMwkw,CF5,107.0604,10.347,10.347,2.0296,4.6734,6.7423
1512,Item Management Service,_SEvinOcdEeet0YmmfbMwkw,CF5,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
1513,Query Service,_SEzNFecdEeet0YmmfbMwkw,CF1,696.5021,26.3913,26.3913,2.8429,6.5461,9.444
1514,Seller Reputation Item Filter,_SEzz3OcdEeet0YmmfbMwkw,CF1,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1515,Buy Now Item Filter,_SEuUaOcdEeet0YmmfbMwkw,CF2,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
1516,Item Management Service,_SEz0QOcdEeet0YmmfbMwkw,CF2,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
1517,Region Item Filter,_SEuUcucdEeet0YmmfbMwkw,CF5,81.9171,9.0508,9.0508,1.9134,4.4057,6.3561
1518,Availability Item Filter,_SEz0cucdEeet0YmmfbMwkw,CF2,45.103,6.7159,6.7159,1.6542,3.8089,5.4952
1519,Authentication Service,_SE0bNecdEeet0YmmfbMwkw,CF5,132.1381,11.4951,11.4951,2.121,4.8838,7.0459
1520,Authentication Service,_SE1CkucdEeet0YmmfbMwkw,CF5,132.1381,11.4951,11.4951,2.121,4.8838,7.0459
1521,Authentication Service,_SE1B8ucdEeet0YmmfbMwkw,CF3,175.1805,13.2356,13.2356,2.2435,5.1658,7.4527
1522,Query Service,_SE2Qd-cdEeet0YmmfbMwkw,CF5,498.2634,22.3218,22.3218,2.6975,6.2111,8.9608
1523,Query Service,_SE23oOcdEeet0YmmfbMwkw,CF5,498.2634,22.3218,22.3218,2.6975,6.2111,8.9608
1524,Query Service,_SE3ehucdEeet0YmmfbMwkw,CF5,498.2634,22.3218,22.3218,2.6975,6.2111,8.9608
1525,Seller Reputation Item Filter,_SE23HucdEeet0YmmfbMwkw,CF3,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1526,Seller Reputation Item Filter,_SE3epOcdEeet0YmmfbMwkw,CF3,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1527,Item Management Service,_SE2QWecdEeet0YmmfbMwkw,CF3,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1528,Item Management Service,_SE23gucdEeet0YmmfbMwkw,CF3,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1529,Item Management Service,_SE3eaOcdEeet0YmmfbMwkw,CF3,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1530,Seller Reputation Item Filter,_SE23vucdEeet0YmmfbMwkw,CF3,107.0604,10.347,10.347,2.0296,4.6734,6.7423
1531,Query Service,_SE4FWecdEeet0YmmfbMwkw,CF2,696.5021,26.3913,26.3913,2.8429,6.5461,9.444
1532,Persistence Service,_SE3ehOcdEeet0YmmfbMwkw,CF1,309.3529,17.5884,17.5884,2.4905,5.7345,8.2731
1533,Reputation Service,_SE4FUecdEeet0YmmfbMwkw,CF2,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
1534,Bid and Buy Service,_SE4F5ecdEeet0YmmfbMwkw,CF2,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
1535,Bid and Buy Service,_SE1B9ecdEeet0YmmfbMwkw,CF2,192.0054,13.8566,13.8566,2.2833,5.2575,7.585
1536,Inventory Service,_SE23lOcdEeet0YmmfbMwkw,CF1,176.5041,13.2855,13.2855,2.2468,5.1733,7.4636
1537,Seller Reputation Item Filter,_SEyloOcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1538,Comment Item Filter,_SE3equcdEeet0YmmfbMwkw,CF2,141.6254,11.9006,11.9006,2.1511,4.9532,7.1459
1539,Buy Now Item Filter,_SEx-pOcdEeet0YmmfbMwkw,CF2,129.7531,11.3909,11.3909,2.1131,4.8656,7.0196
1540,Authentication Service,_SE23iecdEeet0YmmfbMwkw,CF5,158.5657,12.5923,12.5923,2.2002,5.0662,7.3089
1541,Last Second Sales Item Filter,_SE3eiucdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
1542,Item Management Service,_SExYKucdEeet0YmmfbMwkw,CF2,96.463,9.8216,9.8216,1.9844,4.5692,6.5919
1543,Persistence Service,_SE4sz-cdEeet0YmmfbMwkw,CF5,204.8702,14.3133,14.3133,2.3115,5.3224,7.6786
1544,Persistence Service,_SE5TtucdEeet0YmmfbMwkw,CF5,204.8702,14.3133,14.3133,2.3115,5.3224,7.6786
1545,Seller Reputation Item Filter,_SE56w-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1546,Past Sales Item Filter,_SE4GA-cdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
1547,Comment Item Filter,_SE4sVecdEeet0YmmfbMwkw,CF2,94.4169,9.7168,9.7168,1.975,4.5477,6.561
1548,Comment Item Filter,_SE4s9ecdEeet0YmmfbMwkw,CF2,94.4169,9.7168,9.7168,1.975,4.5477,6.561
1549,Comment Item Filter,_SE5T3OcdEeet0YmmfbMwkw,CF2,94.4169,9.7168,9.7168,1.975,4.5477,6.561
1550,Last Second Sales Item Filter,_SE56qecdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
1551,Seller Reputation Item Filter,_SE6hd-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1552,Seller Reputation Item Filter,_SE6iF-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1553,Seller Reputation Item Filter,_SE7vn-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1554,Seller Reputation Item Filter,_SE7wP-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1555,Item Management Service,_SE57J-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1556,Item Management Service,_SE6h2-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1557,Item Management Service,_SE7ImecdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1558,Item Management Service,_SE7wA-cdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1559,Last Second Sales Item Filter,_SE57SecdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
1560,Last Second Sales Item Filter,_SE6h_ecdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
1561,Last Second Sales Item Filter,_SE7Iu-cdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
1562,Last Second Sales Item Filter,_SE7wJecdEeet0YmmfbMwkw,CF5,73.6381,8.5813,8.5813,1.8671,4.2992,6.2024
1563,Reputation Service,_SE57PecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
1564,Reputation Service,_SE6h8ecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
1565,Reputation Service,_SE7Ir-cdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
1566,Reputation Service,_SE7wGecdEeet0YmmfbMwkw,CF3,224.4357,14.9812,14.9812,2.3511,5.4136,7.8102
1567,Authentication Service,_SE8W5OcdEeet0YmmfbMwkw,CF3,175.1805,13.2356,13.2356,2.2435,5.1658,7.4527
1568,Persistence Service,_SE8W-ecdEeet0YmmfbMwkw,CF5,204.8702,14.3133,14.3133,2.3115,5.3224,7.6786
1569,Seller Reputation Item Filter,_SE89uecdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1570,Seller Reputation Item Filter,_SE8-WecdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1571,Reputation Service,_SE8Xk-cdEeet0YmmfbMwkw,CF5,194.6543,13.9519,13.9519,2.2893,5.2712,7.6048
1572,Reputation Service,_SE8-M-cdEeet0YmmfbMwkw,CF5,194.6543,13.9519,13.9519,2.2893,5.2712,7.6048
1573,Item Management Service,_SE8W3ecdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1574,Item Management Service,_SE8XfecdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1575,Item Management Service,_SE8-HecdEeet0YmmfbMwkw,CF1,119.1233,10.9144,10.9144,2.076,4.7802,6.8963
1576,Past Sales Item Filter,_SE8XBecdEeet0YmmfbMwkw,CF1,96.9601,9.8468,9.8468,1.9866,4.5743,6.5993
1577,Last Second Sales Item Filter,_SE8Xn-cdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
1578,Last Second Sales Item Filter,_SE8-P-cdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
1579,Comment Item Filter,_SE8XH-cdEeet0YmmfbMwkw,CF2,94.4169,9.7168,9.7168,1.975,4.5477,6.561
1580,Seller Reputation Item Filter,_SE9k_OcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1581,Seller Reputation Item Filter,_SE9lnOcdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1582,Seller Reputation Item Filter,_SE-MF-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1583,Seller Reputation Item Filter,_SE-Mt-cdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1584,Seller Reputation Item Filter,_SE-zVucdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1585,Seller Reputation Item Filter,_SE-z9ucdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1586,Seller Reputation Item Filter,_SE_aeucdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1587,Seller Reputation Item Filter,_SE_bGucdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1588,Seller Reputation Item Filter,_SFABnucdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1589,Seller Reputation Item Filter,_SFACPucdEeet0YmmfbMwkw,CF2,142.3709,11.9319,11.9319,2.1534,4.9584,7.1535
1590,Last Second Sales Item Filter,_SE9k4ucdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
1591,Last Second Sales Item Filter,_SE9lgucdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
1592,Last Second Sales Item Filter,_SE-L_ecdEeet0YmmfbMwkw,CF1,96.6743,9.8323,9.8323,1.9853,4.5713,6.5951
