,Optimal_Affected_Component_Uid,Optimal_Failure,raw
56260,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.5512
56261,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.2767
56262,_SFHWA-cdEeet0YmmfbMwkw,CF2,7.9692
56263,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.4812
56264,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.7244
56265,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.3285
56266,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.868
56267,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.9689
56268,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.6231
56269,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.3892
56270,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.5723
56271,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.1893
56272,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.6157
56273,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.3372
56274,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.0661
56275,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.9027
56276,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.9697
56277,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.038
56278,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.0395
56279,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.4585
56280,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.6685
56281,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.6863
56282,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.6377
56283,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.5869
56284,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.7873
56285,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.9491
56286,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.5931
56287,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.4005
56288,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.4774
56289,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.5707
56290,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.5137
56291,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.472
56292,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.5227
56293,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.328
56294,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.5531
56295,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.8333
56296,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.0072
56297,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.0711
56298,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.1692
56299,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.3385
56300,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.5573
56301,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.1505
56302,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.6674
56303,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.7707
56304,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.3094
56305,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.2034
56306,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.1968
56307,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.9119
56308,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.7945
56309,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.6116
56310,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.0316
56311,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.1002
56312,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.5259
56313,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.808
56314,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.6068
56315,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.4177
56316,_SFHWA-cdEeet0YmmfbMwkw,CF2,8.7942
56317,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.1251
56318,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.1205
56319,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.9899
56320,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.3746
56321,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.7145
56322,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.3253
56323,_SFHWA-cdEeet0YmmfbMwkw,CF2,13.9314
56324,_SFHWA-cdEeet0YmmfbMwkw,CF2,14.1899
56325,_SFHWA-cdEeet0YmmfbMwkw,CF2,14.1768
56326,_SFHWA-cdEeet0YmmfbMwkw,CF2,13.6429
56327,_SFHWA-cdEeet0YmmfbMwkw,CF2,13.4363
56328,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.9412
56329,_SFHWA-cdEeet0YmmfbMwkw,CF2,13.1931
56330,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.6999
56331,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.1029
56332,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.19
56333,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.7268
56334,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.2532
56335,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.0608
56336,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.6407
56337,_SFHWA-cdEeet0YmmfbMwkw,CF2,13.0189
56338,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.7254
56339,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.064
56340,_SFHWA-cdEeet0YmmfbMwkw,CF2,8.8121
56341,_SFHWA-cdEeet0YmmfbMwkw,CF2,8.8015
56342,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.0964
56343,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.6685
56344,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.6881
56345,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.2283
56346,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.0191
56347,_SFHWA-cdEeet0YmmfbMwkw,CF2,13.61
56348,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.0883
56349,_SFHWA-cdEeet0YmmfbMwkw,CF2,13.7832
56350,_SFHWA-cdEeet0YmmfbMwkw,CF2,12.88
56351,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.1785
56352,_SFHWA-cdEeet0YmmfbMwkw,CF2,8.5587
56353,_SFHWA-cdEeet0YmmfbMwkw,CF2,8.2513
56354,_SFHWA-cdEeet0YmmfbMwkw,CF2,9.8526
56355,_SFHWA-cdEeet0YmmfbMwkw,CF2,11.2342
56356,_SFHWA-cdEeet0YmmfbMwkw,CF2,10.575
56357,_SFHWA-cdEeet0YmmfbMwkw,CF2,13.1894
56358,_SFJK--cdEeet0YmmfbMwkw,CF1,26.3469
56359,_SFJK--cdEeet0YmmfbMwkw,CF1,26.532
56360,_SFJK--cdEeet0YmmfbMwkw,CF1,27.3609
56361,_SFJK--cdEeet0YmmfbMwkw,CF1,26.5519
56362,_SFJK--cdEeet0YmmfbMwkw,CF1,26.5819
56363,_SFJK--cdEeet0YmmfbMwkw,CF1,27.7246
56364,_SFJK--cdEeet0YmmfbMwkw,CF1,26.2588
56365,_SFJK--cdEeet0YmmfbMwkw,CF1,25.2778
56366,_SFJK--cdEeet0YmmfbMwkw,CF1,25.9514
56367,_SFJK--cdEeet0YmmfbMwkw,CF1,24.1657
56368,_SFJK--cdEeet0YmmfbMwkw,CF1,26.1047
56369,_SFJK--cdEeet0YmmfbMwkw,CF1,26.2524
56370,_SFJK--cdEeet0YmmfbMwkw,CF1,27.1919
56371,_SFJK--cdEeet0YmmfbMwkw,CF1,26.7335
56372,_SFJK--cdEeet0YmmfbMwkw,CF1,25.0995
56373,_SFJK--cdEeet0YmmfbMwkw,CF1,24.8268
56374,_SFJK--cdEeet0YmmfbMwkw,CF1,25.3571
56375,_SFJK--cdEeet0YmmfbMwkw,CF1,25.1903
56376,_SFJK--cdEeet0YmmfbMwkw,CF1,25.2476
56377,_SFJK--cdEeet0YmmfbMwkw,CF1,27.492
56378,_SFJK--cdEeet0YmmfbMwkw,CF1,28.3269
56379,_SFJK--cdEeet0YmmfbMwkw,CF1,26.8659
56380,_SFJK--cdEeet0YmmfbMwkw,CF1,25.8212
56381,_SFJK--cdEeet0YmmfbMwkw,CF1,24.7913
56382,_SFJK--cdEeet0YmmfbMwkw,CF1,25.0081
56383,_SFJK--cdEeet0YmmfbMwkw,CF1,25.2539
56384,_SFJK--cdEeet0YmmfbMwkw,CF1,24.975
56385,_SFJK--cdEeet0YmmfbMwkw,CF1,26.6363
56386,_SFJK--cdEeet0YmmfbMwkw,CF1,24.7862
56387,_SFJK--cdEeet0YmmfbMwkw,CF1,25.4269
56388,_SFJK--cdEeet0YmmfbMwkw,CF1,24.9955
56389,_SFJK--cdEeet0YmmfbMwkw,CF1,24.2378
56390,_SFJK--cdEeet0YmmfbMwkw,CF1,21.3241
56391,_SFJK--cdEeet0YmmfbMwkw,CF1,20.6974
56392,_SFJK--cdEeet0YmmfbMwkw,CF1,20.0419
56393,_SFJK--cdEeet0YmmfbMwkw,CF1,19.3029
56394,_SFJK--cdEeet0YmmfbMwkw,CF1,19.1146
56395,_SFJK--cdEeet0YmmfbMwkw,CF1,20.6423
56396,_SFJK--cdEeet0YmmfbMwkw,CF1,22.7617
56397,_SFJK--cdEeet0YmmfbMwkw,CF1,22.2504
56398,_SFJK--cdEeet0YmmfbMwkw,CF1,22.7166
56399,_SFJK--cdEeet0YmmfbMwkw,CF1,22.968
56400,_SFJK--cdEeet0YmmfbMwkw,CF1,24.3376
56401,_SFJK--cdEeet0YmmfbMwkw,CF1,25.6412
56402,_SFJK--cdEeet0YmmfbMwkw,CF1,24.5423
56403,_SFJK--cdEeet0YmmfbMwkw,CF1,25.4461
56404,_SFJK--cdEeet0YmmfbMwkw,CF1,25.6804
56405,_SFJK--cdEeet0YmmfbMwkw,CF1,25.4102
56406,_SFJK--cdEeet0YmmfbMwkw,CF1,24.4024
56407,_SFJK--cdEeet0YmmfbMwkw,CF1,24.9544
56408,_SFJK--cdEeet0YmmfbMwkw,CF1,25.3648
56409,_SFJK--cdEeet0YmmfbMwkw,CF1,26.0596
56410,_SFJK--cdEeet0YmmfbMwkw,CF1,27.5047
56411,_SFJK--cdEeet0YmmfbMwkw,CF1,27.1198
56412,_SFJK--cdEeet0YmmfbMwkw,CF1,27.5442
56413,_SFJK--cdEeet0YmmfbMwkw,CF1,27.6114
56414,_SFJK--cdEeet0YmmfbMwkw,CF1,28.1527
56415,_SFJK--cdEeet0YmmfbMwkw,CF1,27.7031
56416,_SFJK--cdEeet0YmmfbMwkw,CF1,26.8189
56417,_SFJK--cdEeet0YmmfbMwkw,CF1,25.792
56418,_SFJK--cdEeet0YmmfbMwkw,CF1,23.8277
56419,_SFJK--cdEeet0YmmfbMwkw,CF1,24.2367
56420,_SFJK--cdEeet0YmmfbMwkw,CF1,24.2553
56421,_SFJK--cdEeet0YmmfbMwkw,CF1,26.34
56422,_SFJK--cdEeet0YmmfbMwkw,CF1,24.9446
56423,_SFJK--cdEeet0YmmfbMwkw,CF1,23.1276
56424,_SFJK--cdEeet0YmmfbMwkw,CF1,22.8536
56425,_SFJK--cdEeet0YmmfbMwkw,CF1,23.598
56426,_SFJK--cdEeet0YmmfbMwkw,CF1,23.8547
56427,_SFJK--cdEeet0YmmfbMwkw,CF1,24.1025
56428,_SFJK--cdEeet0YmmfbMwkw,CF1,23.8287
56429,_SFJK--cdEeet0YmmfbMwkw,CF1,26.5102
56430,_SFJK--cdEeet0YmmfbMwkw,CF1,27.4305
56431,_SFJK--cdEeet0YmmfbMwkw,CF1,28.1064
56432,_SFJK--cdEeet0YmmfbMwkw,CF1,29.853
56433,_SFJK--cdEeet0YmmfbMwkw,CF1,30.6748
56434,_SFJK--cdEeet0YmmfbMwkw,CF1,30.5364
56435,_SFJK--cdEeet0YmmfbMwkw,CF1,30.1481
56436,_SFJK--cdEeet0YmmfbMwkw,CF1,28.4774
56437,_SFJK--cdEeet0YmmfbMwkw,CF1,27.4262
56438,_SFJK--cdEeet0YmmfbMwkw,CF1,27.7824
56439,_SFJK--cdEeet0YmmfbMwkw,CF1,26.3137
56440,_SFJK--cdEeet0YmmfbMwkw,CF1,25.3393
56441,_SFJK--cdEeet0YmmfbMwkw,CF1,25.8631
56442,_SFJK--cdEeet0YmmfbMwkw,CF1,27.2392
56443,_SFJK--cdEeet0YmmfbMwkw,CF1,26.0423
56444,_SFJK--cdEeet0YmmfbMwkw,CF1,25.7057
56445,_SFJK--cdEeet0YmmfbMwkw,CF1,25.4723
56446,_SFJK--cdEeet0YmmfbMwkw,CF1,26.8403
56447,_SFJK--cdEeet0YmmfbMwkw,CF1,25.204
56448,_SFJK--cdEeet0YmmfbMwkw,CF1,24.1179
56449,_SFJK--cdEeet0YmmfbMwkw,CF1,24.9389
56450,_SFJK--cdEeet0YmmfbMwkw,CF1,25.6497
56451,_SFJK--cdEeet0YmmfbMwkw,CF1,23.5582
56452,_SFJK--cdEeet0YmmfbMwkw,CF1,22.1258
56453,_SFJK--cdEeet0YmmfbMwkw,CF1,22.5015
56454,_SFJK--cdEeet0YmmfbMwkw,CF1,22.8982
56455,_SFJK--cdEeet0YmmfbMwkw,CF1,22.1929
56456,_SFJK--cdEeet0YmmfbMwkw,CF1,20.031
56457,_SFJK--cdEeet0YmmfbMwkw,CF1,22.8509
56458,_SFJK--cdEeet0YmmfbMwkw,CF1,23.4686
56459,_SFJLAucdEeet0YmmfbMwkw,CF1,61.9139
56460,_SFJLAucdEeet0YmmfbMwkw,CF1,61.9442
56461,_SFJLAucdEeet0YmmfbMwkw,CF1,62.0444
56462,_SFJLAucdEeet0YmmfbMwkw,CF1,59.7794
56463,_SFJLAucdEeet0YmmfbMwkw,CF1,59.2523
56464,_SFJLAucdEeet0YmmfbMwkw,CF1,60.1261
56465,_SFJLAucdEeet0YmmfbMwkw,CF1,59.6808
56466,_SFJLAucdEeet0YmmfbMwkw,CF1,59.6651
56467,_SFJLAucdEeet0YmmfbMwkw,CF1,59.7594
56468,_SFJLAucdEeet0YmmfbMwkw,CF1,60.6219
56469,_SFJLAucdEeet0YmmfbMwkw,CF1,60.6337
56470,_SFJLAucdEeet0YmmfbMwkw,CF1,61.4491
56471,_SFJLAucdEeet0YmmfbMwkw,CF1,59.9838
56472,_SFJLAucdEeet0YmmfbMwkw,CF1,58.5903
56473,_SFJLAucdEeet0YmmfbMwkw,CF1,58.2426
56474,_SFJLAucdEeet0YmmfbMwkw,CF1,58.5647
56475,_SFJLAucdEeet0YmmfbMwkw,CF1,57.9894
56476,_SFJLAucdEeet0YmmfbMwkw,CF1,56.8423
56477,_SFJLAucdEeet0YmmfbMwkw,CF1,56.1728
56478,_SFJLAucdEeet0YmmfbMwkw,CF1,57.0164
56479,_SFJLAucdEeet0YmmfbMwkw,CF1,56.8608
56480,_SFJLAucdEeet0YmmfbMwkw,CF1,58.3968
56481,_SFJLAucdEeet0YmmfbMwkw,CF1,58.4703
56482,_SFJLAucdEeet0YmmfbMwkw,CF1,58.2091
56483,_SFJLAucdEeet0YmmfbMwkw,CF1,61.0171
56484,_SFJLAucdEeet0YmmfbMwkw,CF1,61.9011
56485,_SFJLAucdEeet0YmmfbMwkw,CF1,63.0046
56486,_SFJLAucdEeet0YmmfbMwkw,CF1,62.9404
56487,_SFJLAucdEeet0YmmfbMwkw,CF1,63.0439
56488,_SFJLAucdEeet0YmmfbMwkw,CF1,62.2155
56489,_SFJLAucdEeet0YmmfbMwkw,CF1,60.8154
56490,_SFJLAucdEeet0YmmfbMwkw,CF1,61.5856
56491,_SFJLAucdEeet0YmmfbMwkw,CF1,62.1703
56492,_SFJLAucdEeet0YmmfbMwkw,CF1,61.728
56493,_SFJLAucdEeet0YmmfbMwkw,CF1,63.9422
56494,_SFJLAucdEeet0YmmfbMwkw,CF1,65.461
56495,_SFJLAucdEeet0YmmfbMwkw,CF1,65.0797
56496,_SFJLAucdEeet0YmmfbMwkw,CF1,63.6174
56497,_SFJLAucdEeet0YmmfbMwkw,CF1,62.8952
56498,_SFJLAucdEeet0YmmfbMwkw,CF1,62.8289
56499,_SFJLAucdEeet0YmmfbMwkw,CF1,61.2997
56500,_SFJLAucdEeet0YmmfbMwkw,CF1,60.5828
56501,_SFJLAucdEeet0YmmfbMwkw,CF1,60.5221
56502,_SFJLAucdEeet0YmmfbMwkw,CF1,59.237
56503,_SFJLAucdEeet0YmmfbMwkw,CF1,59.5235
56504,_SFJLAucdEeet0YmmfbMwkw,CF1,60.9141
56505,_SFJLAucdEeet0YmmfbMwkw,CF1,61.3547
56506,_SFJLAucdEeet0YmmfbMwkw,CF1,62.0288
56507,_SFJLAucdEeet0YmmfbMwkw,CF1,65.4757
56508,_SFJLAucdEeet0YmmfbMwkw,CF1,63.9971
56509,_SFJLAucdEeet0YmmfbMwkw,CF1,63.9165
56510,_SFJLAucdEeet0YmmfbMwkw,CF1,64.3114
56511,_SFJLAucdEeet0YmmfbMwkw,CF1,63.7501
56512,_SFJLAucdEeet0YmmfbMwkw,CF1,64.2605
56513,_SFJLAucdEeet0YmmfbMwkw,CF1,64.3018
56514,_SFJLAucdEeet0YmmfbMwkw,CF1,63.6048
56515,_SFJLAucdEeet0YmmfbMwkw,CF1,62.6785
56516,_SFJLAucdEeet0YmmfbMwkw,CF1,64.1415
56517,_SFJLAucdEeet0YmmfbMwkw,CF1,63.5193
56518,_SFJLAucdEeet0YmmfbMwkw,CF1,61.8415
56519,_SFJLAucdEeet0YmmfbMwkw,CF1,61.8989
56520,_SFJLAucdEeet0YmmfbMwkw,CF1,63.7746
56521,_SFJLAucdEeet0YmmfbMwkw,CF1,63.4498
56522,_SFJLAucdEeet0YmmfbMwkw,CF1,63.9776
56523,_SFJLAucdEeet0YmmfbMwkw,CF1,63.8061
56524,_SFJLAucdEeet0YmmfbMwkw,CF1,64.8067
56525,_SFJLAucdEeet0YmmfbMwkw,CF1,64.8707
56526,_SFJLAucdEeet0YmmfbMwkw,CF1,64.8609
56527,_SFJLAucdEeet0YmmfbMwkw,CF1,62.5409
56528,_SFJLAucdEeet0YmmfbMwkw,CF1,61.9286
56529,_SFJLAucdEeet0YmmfbMwkw,CF1,64.3594
56530,_SFJLAucdEeet0YmmfbMwkw,CF1,63.6603
56531,_SFJLAucdEeet0YmmfbMwkw,CF1,64.2555
56532,_SFJLAucdEeet0YmmfbMwkw,CF1,63.2415
56533,_SFJLAucdEeet0YmmfbMwkw,CF1,62.1115
56534,_SFJLAucdEeet0YmmfbMwkw,CF1,63.2435
56535,_SFJLAucdEeet0YmmfbMwkw,CF1,63.076
56536,_SFJLAucdEeet0YmmfbMwkw,CF1,64.1197
56537,_SFJLAucdEeet0YmmfbMwkw,CF1,64.2002
56538,_SFJLAucdEeet0YmmfbMwkw,CF1,63.353
56539,_SFJLAucdEeet0YmmfbMwkw,CF1,61.6648
56540,_SFJLAucdEeet0YmmfbMwkw,CF1,62.3432
56541,_SFJLAucdEeet0YmmfbMwkw,CF1,62.7719
56542,_SFJLAucdEeet0YmmfbMwkw,CF1,61.5207
56543,_SFJLAucdEeet0YmmfbMwkw,CF1,63.287
56544,_SFJLAucdEeet0YmmfbMwkw,CF1,62.5744
56545,_SFJLAucdEeet0YmmfbMwkw,CF1,62.1989
56546,_SFJLAucdEeet0YmmfbMwkw,CF1,63.6278
56547,_SFJLAucdEeet0YmmfbMwkw,CF1,61.5518
56548,_SFJLAucdEeet0YmmfbMwkw,CF1,61.4442
56549,_SFJLAucdEeet0YmmfbMwkw,CF1,61.3506
56550,_SFJLAucdEeet0YmmfbMwkw,CF1,62.3843
56551,_SFJLAucdEeet0YmmfbMwkw,CF1,63.4044
56552,_SFJLAucdEeet0YmmfbMwkw,CF1,61.6495
56553,_SFJLAucdEeet0YmmfbMwkw,CF1,62.3584
56554,_SFJLAucdEeet0YmmfbMwkw,CF1,61.3645
56555,_SFJLAucdEeet0YmmfbMwkw,CF1,62.209
56556,_SFJLAucdEeet0YmmfbMwkw,CF1,62.2536
56557,_SFJLAucdEeet0YmmfbMwkw,CF1,61.6069
56558,_SFJLAucdEeet0YmmfbMwkw,CF1,62.3693
56559,_SFJLAucdEeet0YmmfbMwkw,CF1,62.1278
56560,_SFJLBecdEeet0YmmfbMwkw,CF1,50.3962
56561,_SFJLBecdEeet0YmmfbMwkw,CF1,51.3157
56562,_SFJLBecdEeet0YmmfbMwkw,CF1,49.7667
56563,_SFJLBecdEeet0YmmfbMwkw,CF1,48.3154
56564,_SFJLBecdEeet0YmmfbMwkw,CF1,48.3222
56565,_SFJLBecdEeet0YmmfbMwkw,CF1,49.6751
56566,_SFJLBecdEeet0YmmfbMwkw,CF1,49.5084
56567,_SFJLBecdEeet0YmmfbMwkw,CF1,49.3733
56568,_SFJLBecdEeet0YmmfbMwkw,CF1,48.4744
56569,_SFJLBecdEeet0YmmfbMwkw,CF1,48.3223
56570,_SFJLBecdEeet0YmmfbMwkw,CF1,48.1237
56571,_SFJLBecdEeet0YmmfbMwkw,CF1,47.9052
56572,_SFJLBecdEeet0YmmfbMwkw,CF1,47.8844
56573,_SFJLBecdEeet0YmmfbMwkw,CF1,47.8251
56574,_SFJLBecdEeet0YmmfbMwkw,CF1,46.9784
56575,_SFJLBecdEeet0YmmfbMwkw,CF1,47.1779
56576,_SFJLBecdEeet0YmmfbMwkw,CF1,47.5554
56577,_SFJLBecdEeet0YmmfbMwkw,CF1,48.398
56578,_SFJLBecdEeet0YmmfbMwkw,CF1,47.8013
56579,_SFJLBecdEeet0YmmfbMwkw,CF1,46.7075
56580,_SFJLBecdEeet0YmmfbMwkw,CF1,46.8148
56581,_SFJLBecdEeet0YmmfbMwkw,CF1,47.4447
56582,_SFJLBecdEeet0YmmfbMwkw,CF1,48.0786
56583,_SFJLBecdEeet0YmmfbMwkw,CF1,46.7804
56584,_SFJLBecdEeet0YmmfbMwkw,CF1,48.0927
56585,_SFJLBecdEeet0YmmfbMwkw,CF1,48.6074
56586,_SFJLBecdEeet0YmmfbMwkw,CF1,48.2963
56587,_SFJLBecdEeet0YmmfbMwkw,CF1,47.9612
56588,_SFJLBecdEeet0YmmfbMwkw,CF1,47.5152
56589,_SFJLBecdEeet0YmmfbMwkw,CF1,47.8283
56590,_SFJLBecdEeet0YmmfbMwkw,CF1,47.1305
56591,_SFJLBecdEeet0YmmfbMwkw,CF1,46.2962
56592,_SFJLBecdEeet0YmmfbMwkw,CF1,47.1462
56593,_SFJLBecdEeet0YmmfbMwkw,CF1,47.8131
56594,_SFJLBecdEeet0YmmfbMwkw,CF1,48.7931
56595,_SFJLBecdEeet0YmmfbMwkw,CF1,49.5531
56596,_SFJLBecdEeet0YmmfbMwkw,CF1,48.3898
56597,_SFJLBecdEeet0YmmfbMwkw,CF1,49.6053
56598,_SFJLBecdEeet0YmmfbMwkw,CF1,49.2081
56599,_SFJLBecdEeet0YmmfbMwkw,CF1,50.2149
56600,_SFJLBecdEeet0YmmfbMwkw,CF1,51.5425
56601,_SFJLBecdEeet0YmmfbMwkw,CF1,52.7422
56602,_SFJLBecdEeet0YmmfbMwkw,CF1,52.9787
56603,_SFJLBecdEeet0YmmfbMwkw,CF1,51.4614
56604,_SFJLBecdEeet0YmmfbMwkw,CF1,50.4947
56605,_SFJLBecdEeet0YmmfbMwkw,CF1,51.5862
56606,_SFJLBecdEeet0YmmfbMwkw,CF1,52.1283
56607,_SFJLBecdEeet0YmmfbMwkw,CF1,52.8258
56608,_SFJLBecdEeet0YmmfbMwkw,CF1,52.6303
56609,_SFJLBecdEeet0YmmfbMwkw,CF1,51.6751
56610,_SFJLBecdEeet0YmmfbMwkw,CF1,49.1554
56611,_SFJLBecdEeet0YmmfbMwkw,CF1,48.9636
56612,_SFJLBecdEeet0YmmfbMwkw,CF1,47.3002
56613,_SFJLBecdEeet0YmmfbMwkw,CF1,46.383
56614,_SFJLBecdEeet0YmmfbMwkw,CF1,48.293
56615,_SFJLBecdEeet0YmmfbMwkw,CF1,49.4032
56616,_SFJLBecdEeet0YmmfbMwkw,CF1,49.5174
56617,_SFJLBecdEeet0YmmfbMwkw,CF1,49.4299
56618,_SFJLBecdEeet0YmmfbMwkw,CF1,50.3172
56619,_SFJLBecdEeet0YmmfbMwkw,CF1,50.5162
56620,_SFJLBecdEeet0YmmfbMwkw,CF1,50.7289
56621,_SFJLBecdEeet0YmmfbMwkw,CF1,49.9382
56622,_SFJLBecdEeet0YmmfbMwkw,CF1,51.0583
56623,_SFJLBecdEeet0YmmfbMwkw,CF1,51.5067
56624,_SFJLBecdEeet0YmmfbMwkw,CF1,52.6992
56625,_SFJLBecdEeet0YmmfbMwkw,CF1,52.6962
56626,_SFJLBecdEeet0YmmfbMwkw,CF1,53.8556
56627,_SFJLBecdEeet0YmmfbMwkw,CF1,55.0741
56628,_SFJLBecdEeet0YmmfbMwkw,CF1,56.6637
56629,_SFJLBecdEeet0YmmfbMwkw,CF1,55.7887
56630,_SFJLBecdEeet0YmmfbMwkw,CF1,54.2955
56631,_SFJLBecdEeet0YmmfbMwkw,CF1,53.7069
56632,_SFJLBecdEeet0YmmfbMwkw,CF1,53.7881
56633,_SFJLBecdEeet0YmmfbMwkw,CF1,53.7016
56634,_SFJLBecdEeet0YmmfbMwkw,CF1,53.5037
56635,_SFJLBecdEeet0YmmfbMwkw,CF1,53.8055
56636,_SFJLBecdEeet0YmmfbMwkw,CF1,54.6282
56637,_SFJLBecdEeet0YmmfbMwkw,CF1,54.4019
56638,_SFJLBecdEeet0YmmfbMwkw,CF1,54.439
56639,_SFJLBecdEeet0YmmfbMwkw,CF1,55.2599
56640,_SFJLBecdEeet0YmmfbMwkw,CF1,54.1564
56641,_SFJLBecdEeet0YmmfbMwkw,CF1,53.3753
56642,_SFJLBecdEeet0YmmfbMwkw,CF1,54.2359
56643,_SFJLBecdEeet0YmmfbMwkw,CF1,54.0883
56644,_SFJLBecdEeet0YmmfbMwkw,CF1,51.2717
56645,_SFJLBecdEeet0YmmfbMwkw,CF1,49.8401
56646,_SFJLBecdEeet0YmmfbMwkw,CF1,50.1299
56647,_SFJLBecdEeet0YmmfbMwkw,CF1,50.9541
56648,_SFJLBecdEeet0YmmfbMwkw,CF1,53.0278
56649,_SFJLBecdEeet0YmmfbMwkw,CF1,51.1602
56650,_SFJLBecdEeet0YmmfbMwkw,CF1,51.1043
56651,_SFJLBecdEeet0YmmfbMwkw,CF1,50.5359
56652,_SFJLBecdEeet0YmmfbMwkw,CF1,50.2894
56653,_SFJLBecdEeet0YmmfbMwkw,CF1,48.7885
56654,_SFJLBecdEeet0YmmfbMwkw,CF1,47.4906
56655,_SFJLBecdEeet0YmmfbMwkw,CF1,47.7764
56656,_SFJLBecdEeet0YmmfbMwkw,CF1,47.5046
56657,_SFJLBecdEeet0YmmfbMwkw,CF1,49.5904
56658,_SFJLBecdEeet0YmmfbMwkw,CF1,49.3827
56659,_SFJLBecdEeet0YmmfbMwkw,CF1,48.9453
56660,_SFJLBecdEeet0YmmfbMwkw,CF1,49.8085
56661,_SFJLBecdEeet0YmmfbMwkw,CF3,50.3972
56662,_SFJLBecdEeet0YmmfbMwkw,CF3,50.6463
56663,_SFJLBecdEeet0YmmfbMwkw,CF3,50.1839
56664,_SFJLBecdEeet0YmmfbMwkw,CF3,50.3213
56665,_SFJLBecdEeet0YmmfbMwkw,CF3,50.6882
56666,_SFJLBecdEeet0YmmfbMwkw,CF3,52.4592
56667,_SFJLBecdEeet0YmmfbMwkw,CF3,52.0782
