,Optimal_Affected_Component_Uid,Optimal_Failure,ln
33815,_SFApR-cdEeet0YmmfbMwkw,CF3,1.3526
33816,_SFApR-cdEeet0YmmfbMwkw,CF3,1.9904
33817,_SFApR-cdEeet0YmmfbMwkw,CF3,0.6895
33818,_SFApR-cdEeet0YmmfbMwkw,CF3,0.6079
33819,_SFApR-cdEeet0YmmfbMwkw,CF3,2.5639
33820,_SFApR-cdEeet0YmmfbMwkw,CF3,2.6245
33821,_SFApR-cdEeet0YmmfbMwkw,CF3,1.8924
33822,_SFApR-cdEeet0YmmfbMwkw,CF3,3.5824
33823,_SFApR-cdEeet0YmmfbMwkw,CF3,3.1113
33824,_SFApR-cdEeet0YmmfbMwkw,CF3,4.014
33825,_SFApR-cdEeet0YmmfbMwkw,CF3,3.6987
33826,_SFApR-cdEeet0YmmfbMwkw,CF3,3.3663
33827,_SFApR-cdEeet0YmmfbMwkw,CF3,2.5299
33828,_SFApR-cdEeet0YmmfbMwkw,CF3,1.6652
33829,_SFApR-cdEeet0YmmfbMwkw,CF3,2.3805
33830,_SFApR-cdEeet0YmmfbMwkw,CF3,2.322
33831,_SFApR-cdEeet0YmmfbMwkw,CF3,1.4649
33832,_SFApR-cdEeet0YmmfbMwkw,CF3,0.9145
33833,_SFApR-cdEeet0YmmfbMwkw,CF3,-1.1356
33834,_SFApR-cdEeet0YmmfbMwkw,CF3,-1.6374
33835,_SFB2iucdEeet0YmmfbMwkw,CF1,4.2769
33836,_SFB2iucdEeet0YmmfbMwkw,CF1,4.4343
33837,_SFB2iucdEeet0YmmfbMwkw,CF1,5.517
33838,_SFB2iucdEeet0YmmfbMwkw,CF1,5.057
33839,_SFB2iucdEeet0YmmfbMwkw,CF1,3.1374
33840,_SFB2iucdEeet0YmmfbMwkw,CF1,4.782
33841,_SFB2iucdEeet0YmmfbMwkw,CF1,4.5852
33842,_SFB2iucdEeet0YmmfbMwkw,CF1,5.9193
33843,_SFB2iucdEeet0YmmfbMwkw,CF1,4.4394
33844,_SFB2iucdEeet0YmmfbMwkw,CF1,2.349
33845,_SFB2iucdEeet0YmmfbMwkw,CF1,2.9498
33846,_SFB2iucdEeet0YmmfbMwkw,CF1,4.1018
33847,_SFB2iucdEeet0YmmfbMwkw,CF1,1.5596
33848,_SFB2iucdEeet0YmmfbMwkw,CF1,2.3002
33849,_SFB2iucdEeet0YmmfbMwkw,CF1,2.7407
33850,_SFB2iucdEeet0YmmfbMwkw,CF1,2.6639
33851,_SFB2iucdEeet0YmmfbMwkw,CF1,3.5368
33852,_SFB2iucdEeet0YmmfbMwkw,CF1,1.8619
33853,_SFB2iucdEeet0YmmfbMwkw,CF1,0.8486
33854,_SFB2iucdEeet0YmmfbMwkw,CF1,1.7797
33855,_SFB2iucdEeet0YmmfbMwkw,CF1,2.5425
33856,_SFB2iucdEeet0YmmfbMwkw,CF1,2.2502
33857,_SFB2iucdEeet0YmmfbMwkw,CF1,4.122
33858,_SFB2iucdEeet0YmmfbMwkw,CF1,4.4446
33859,_SFB2iucdEeet0YmmfbMwkw,CF1,2.9449
33860,_SFB2iucdEeet0YmmfbMwkw,CF1,1.268
33861,_SFB2iucdEeet0YmmfbMwkw,CF1,0.4836
33862,_SFB2iucdEeet0YmmfbMwkw,CF1,0.4831
33863,_SFB2iucdEeet0YmmfbMwkw,CF1,-0.462
33864,_SFB2iucdEeet0YmmfbMwkw,CF1,-0.1881
33865,_SFB2iucdEeet0YmmfbMwkw,CF1,-0.915
33866,_SFB2iucdEeet0YmmfbMwkw,CF1,-0.0215
33867,_SFB2iucdEeet0YmmfbMwkw,CF1,-0.3551
33868,_SFB2iucdEeet0YmmfbMwkw,CF1,-1.0632
33869,_SFB2iucdEeet0YmmfbMwkw,CF1,-0.7707
33870,_SFB2iucdEeet0YmmfbMwkw,CF1,0.1626
33871,_SFB2iucdEeet0YmmfbMwkw,CF1,1.8581
33872,_SFB2iucdEeet0YmmfbMwkw,CF1,3.5705
33873,_SFB2iucdEeet0YmmfbMwkw,CF1,4.1905
33874,_SFB2iucdEeet0YmmfbMwkw,CF1,5.7546
33875,_SFB2iucdEeet0YmmfbMwkw,CF1,5.7819
33876,_SFB2iucdEeet0YmmfbMwkw,CF1,6.8239
33877,_SFB2iucdEeet0YmmfbMwkw,CF1,7.4065
33878,_SFB2iucdEeet0YmmfbMwkw,CF1,8.786
33879,_SFB2iucdEeet0YmmfbMwkw,CF1,7.1118
33880,_SFB2iucdEeet0YmmfbMwkw,CF1,7.5112
33881,_SFB2iucdEeet0YmmfbMwkw,CF1,7.6788
33882,_SFB2iucdEeet0YmmfbMwkw,CF1,7.2392
33883,_SFB2iucdEeet0YmmfbMwkw,CF1,7.4981
33884,_SFB2iucdEeet0YmmfbMwkw,CF1,6.6142
33885,_SFB2iucdEeet0YmmfbMwkw,CF1,5.0872
33886,_SFB2iucdEeet0YmmfbMwkw,CF1,6.6868
33887,_SFB2iucdEeet0YmmfbMwkw,CF1,5.9654
33888,_SFB2iucdEeet0YmmfbMwkw,CF1,7.1503
33889,_SFB2iucdEeet0YmmfbMwkw,CF1,6.8582
33890,_SFB2iucdEeet0YmmfbMwkw,CF1,9.2262
33891,_SFB2iucdEeet0YmmfbMwkw,CF1,8.6744
33892,_SFB2iucdEeet0YmmfbMwkw,CF1,9.0234
33893,_SFB2iucdEeet0YmmfbMwkw,CF1,7.0658
33894,_SFB2iucdEeet0YmmfbMwkw,CF1,6.3692
33895,_SFB2iucdEeet0YmmfbMwkw,CF1,6.559
33896,_SFB2iucdEeet0YmmfbMwkw,CF1,4.9468
33897,_SFB2iucdEeet0YmmfbMwkw,CF1,4.3753
33898,_SFB2iucdEeet0YmmfbMwkw,CF1,3.2171
33899,_SFB2iucdEeet0YmmfbMwkw,CF1,3.9508
33900,_SFB2iucdEeet0YmmfbMwkw,CF1,3.6176
33901,_SFB2iucdEeet0YmmfbMwkw,CF1,3.3019
33902,_SFB2iucdEeet0YmmfbMwkw,CF1,2.6279
33903,_SFB2iucdEeet0YmmfbMwkw,CF1,1.1718
33904,_SFB2iucdEeet0YmmfbMwkw,CF1,2.9613
33905,_SFB2iucdEeet0YmmfbMwkw,CF1,1.9878
33906,_SFB2iucdEeet0YmmfbMwkw,CF1,2.1791
33907,_SFB2iucdEeet0YmmfbMwkw,CF1,2.6105
33908,_SFB2iucdEeet0YmmfbMwkw,CF1,3.3806
33909,_SFB2iucdEeet0YmmfbMwkw,CF1,1.9453
33910,_SFB2iucdEeet0YmmfbMwkw,CF1,0.2702
33911,_SFB2iucdEeet0YmmfbMwkw,CF1,-0.8103
33912,_SFB2iucdEeet0YmmfbMwkw,CF1,0.7396
33913,_SFB2iucdEeet0YmmfbMwkw,CF1,0.2691
33914,_SFB2iucdEeet0YmmfbMwkw,CF1,-0.0487
33915,_SFB2iucdEeet0YmmfbMwkw,CF1,-1.1567
33916,_SFB2iucdEeet0YmmfbMwkw,CF1,-1.7884
33917,_SFB2iucdEeet0YmmfbMwkw,CF1,-0.5174
33918,_SFB2iucdEeet0YmmfbMwkw,CF1,-1.1365
33919,_SFB2iucdEeet0YmmfbMwkw,CF1,-2.2168
33920,_SFB2iucdEeet0YmmfbMwkw,CF1,-1.308
33921,_SFB2iucdEeet0YmmfbMwkw,CF1,-0.341
33922,_SFB2iucdEeet0YmmfbMwkw,CF1,-1.0402
33923,_SFB2iucdEeet0YmmfbMwkw,CF1,-1.0881
33924,_SFB2iucdEeet0YmmfbMwkw,CF1,0.1902
33925,_SFB2iucdEeet0YmmfbMwkw,CF1,0.6455
33926,_SFB2iucdEeet0YmmfbMwkw,CF1,3.1946
33927,_SFB2iucdEeet0YmmfbMwkw,CF1,3.1423
33928,_SFB2iucdEeet0YmmfbMwkw,CF1,0.8913
33929,_SFB2iucdEeet0YmmfbMwkw,CF1,1.0506
33930,_SFB2iucdEeet0YmmfbMwkw,CF1,2.6899
33931,_SFB2iucdEeet0YmmfbMwkw,CF1,3.0346
33932,_SFB2iucdEeet0YmmfbMwkw,CF1,2.3325
33933,_SFB2iucdEeet0YmmfbMwkw,CF1,4.1652
33934,_SFB2iucdEeet0YmmfbMwkw,CF1,3.5832
33935,_SFB2iucdEeet0YmmfbMwkw,CF1,3.2067
33936,_SFB2iucdEeet0YmmfbMwkw,CF2,4.2779
33937,_SFB2iucdEeet0YmmfbMwkw,CF2,2.3296
33938,_SFB2iucdEeet0YmmfbMwkw,CF2,2.804
33939,_SFB2iucdEeet0YmmfbMwkw,CF2,2.1633
33940,_SFB2iucdEeet0YmmfbMwkw,CF2,1.2388
33941,_SFB2iucdEeet0YmmfbMwkw,CF2,2.2877
33942,_SFB2iucdEeet0YmmfbMwkw,CF2,3.2103
33943,_SFB2iucdEeet0YmmfbMwkw,CF2,3.9449
33944,_SFB2iucdEeet0YmmfbMwkw,CF2,4.7263
33945,_SFB2iucdEeet0YmmfbMwkw,CF2,4.7526
33946,_SFB2iucdEeet0YmmfbMwkw,CF2,4.087
33947,_SFB2iucdEeet0YmmfbMwkw,CF2,4.4512
33948,_SFB2iucdEeet0YmmfbMwkw,CF2,5.8136
33949,_SFB2iucdEeet0YmmfbMwkw,CF2,5.8132
33950,_SFB2iucdEeet0YmmfbMwkw,CF2,5.4749
33951,_SFB2iucdEeet0YmmfbMwkw,CF2,5.2311
33952,_SFB2iucdEeet0YmmfbMwkw,CF2,5.2822
33953,_SFB2iucdEeet0YmmfbMwkw,CF2,5.3148
33954,_SFB2iucdEeet0YmmfbMwkw,CF2,5.4293
33955,_SFB2iucdEeet0YmmfbMwkw,CF2,6.1532
33956,_SFB2iucdEeet0YmmfbMwkw,CF2,6.2356
33957,_SFB2iucdEeet0YmmfbMwkw,CF2,7.7992
33958,_SFB2iucdEeet0YmmfbMwkw,CF2,6.8525
33959,_SFB2iucdEeet0YmmfbMwkw,CF2,8.6764
33960,_SFB2iucdEeet0YmmfbMwkw,CF2,7.9708
33961,_SFB2iucdEeet0YmmfbMwkw,CF2,7.8577
33962,_SFB2iucdEeet0YmmfbMwkw,CF2,7.5369
33963,_SFB2iucdEeet0YmmfbMwkw,CF2,7.8735
33964,_SFB2iucdEeet0YmmfbMwkw,CF2,6.9715
33965,_SFB2iucdEeet0YmmfbMwkw,CF2,5.5846
33966,_SFB2iucdEeet0YmmfbMwkw,CF2,6.005
33967,_SFB2iucdEeet0YmmfbMwkw,CF2,5.0738
33968,_SFB2iucdEeet0YmmfbMwkw,CF2,4.886
33969,_SFB2iucdEeet0YmmfbMwkw,CF2,4.4744
33970,_SFB2iucdEeet0YmmfbMwkw,CF2,2.1961
33971,_SFB2iucdEeet0YmmfbMwkw,CF2,2.1963
33972,_SFB2iucdEeet0YmmfbMwkw,CF2,1.9629
33973,_SFB2iucdEeet0YmmfbMwkw,CF2,0.201
33974,_SFB2iucdEeet0YmmfbMwkw,CF2,0.1065
33975,_SFB2iucdEeet0YmmfbMwkw,CF2,1.0884
33976,_SFB2iucdEeet0YmmfbMwkw,CF2,1.0049
33977,_SFB2iucdEeet0YmmfbMwkw,CF2,1.2599
33978,_SFB2iucdEeet0YmmfbMwkw,CF2,0.3239
33979,_SFB2iucdEeet0YmmfbMwkw,CF2,1.5758
33980,_SFB2iucdEeet0YmmfbMwkw,CF2,3.4119
33981,_SFB2iucdEeet0YmmfbMwkw,CF2,3.738
33982,_SFB2iucdEeet0YmmfbMwkw,CF2,4.4934
33983,_SFB2iucdEeet0YmmfbMwkw,CF2,4.3929
33984,_SFB2iucdEeet0YmmfbMwkw,CF2,4.7025
33985,_SFB2iucdEeet0YmmfbMwkw,CF2,5.4678
33986,_SFB2iucdEeet0YmmfbMwkw,CF2,4.8554
33987,_SFB2iucdEeet0YmmfbMwkw,CF2,5.7072
33988,_SFB2iucdEeet0YmmfbMwkw,CF2,5.1591
33989,_SFB2iucdEeet0YmmfbMwkw,CF2,5.3454
33990,_SFB2iucdEeet0YmmfbMwkw,CF2,4.0835
33991,_SFB2iucdEeet0YmmfbMwkw,CF2,3.4057
33992,_SFB2iucdEeet0YmmfbMwkw,CF2,4.8038
33993,_SFB2iucdEeet0YmmfbMwkw,CF2,4.5548
33994,_SFB2iucdEeet0YmmfbMwkw,CF2,5.7721
33995,_SFB2iucdEeet0YmmfbMwkw,CF2,6.2799
33996,_SFB2iucdEeet0YmmfbMwkw,CF2,6.2612
33997,_SFB2iucdEeet0YmmfbMwkw,CF2,5.6863
33998,_SFB2iucdEeet0YmmfbMwkw,CF2,5.6883
33999,_SFB2iucdEeet0YmmfbMwkw,CF2,5.1259
34000,_SFB2iucdEeet0YmmfbMwkw,CF2,5.5636
34001,_SFB2iucdEeet0YmmfbMwkw,CF2,6.8949
34002,_SFB2iucdEeet0YmmfbMwkw,CF2,6.2068
34003,_SFB2iucdEeet0YmmfbMwkw,CF2,6.0106
34004,_SFB2iucdEeet0YmmfbMwkw,CF2,5.4564
34005,_SFB2iucdEeet0YmmfbMwkw,CF2,4.6247
34006,_SFB2iucdEeet0YmmfbMwkw,CF2,3.1543
34007,_SFB2iucdEeet0YmmfbMwkw,CF2,1.1882
34008,_SFB2iucdEeet0YmmfbMwkw,CF2,1.3179
34009,_SFB2iucdEeet0YmmfbMwkw,CF2,2.4334
34010,_SFB2iucdEeet0YmmfbMwkw,CF2,0.5769
34011,_SFB2iucdEeet0YmmfbMwkw,CF2,1.5831
34012,_SFB2iucdEeet0YmmfbMwkw,CF2,0.9301
34013,_SFB2iucdEeet0YmmfbMwkw,CF2,1.0825
34014,_SFB2iucdEeet0YmmfbMwkw,CF2,0.6574
34015,_SFB2iucdEeet0YmmfbMwkw,CF2,-0.3255
34016,_SFB2iucdEeet0YmmfbMwkw,CF2,-0.6601
34017,_SFB2iucdEeet0YmmfbMwkw,CF2,-1.3504
34018,_SFB2iucdEeet0YmmfbMwkw,CF2,-2.5281
34019,_SFB2iucdEeet0YmmfbMwkw,CF2,-1.0738
34020,_SFB2iucdEeet0YmmfbMwkw,CF2,0.1739
34021,_SFB2iucdEeet0YmmfbMwkw,CF2,1.6992
34022,_SFB2iucdEeet0YmmfbMwkw,CF2,1.6243
34023,_SFB2iucdEeet0YmmfbMwkw,CF2,1.5778
34024,_SFB2iucdEeet0YmmfbMwkw,CF2,2.0216
34025,_SFB2iucdEeet0YmmfbMwkw,CF2,3.4266
34026,_SFB2iucdEeet0YmmfbMwkw,CF2,2.8765
34027,_SFB2iucdEeet0YmmfbMwkw,CF2,3.2196
34028,_SFB2iucdEeet0YmmfbMwkw,CF2,2.5652
34029,_SFB2iucdEeet0YmmfbMwkw,CF2,2.2566
34030,_SFB2iucdEeet0YmmfbMwkw,CF2,2.6608
34031,_SFB2iucdEeet0YmmfbMwkw,CF2,2.4987
34032,_SFB2iucdEeet0YmmfbMwkw,CF2,3.3673
34033,_SFB2iucdEeet0YmmfbMwkw,CF2,2.539
34034,_SFB2iucdEeet0YmmfbMwkw,CF2,2.6885
34035,_SFB2iucdEeet0YmmfbMwkw,CF2,2.4691
34036,_SFB2iucdEeet0YmmfbMwkw,CF2,3.1826
34037,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.2789
34038,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.6248
34039,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.6849
34040,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.4725
34041,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.4276
34042,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.5759
34043,_SFB2oOcdEeet0YmmfbMwkw,CF1,5.7245
34044,_SFB2oOcdEeet0YmmfbMwkw,CF1,5.7302
34045,_SFB2oOcdEeet0YmmfbMwkw,CF1,6.2073
34046,_SFB2oOcdEeet0YmmfbMwkw,CF1,5.8477
34047,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.3483
34048,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.7659
34049,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.3102
34050,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.5331
34051,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.3649
34052,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.4638
34053,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.2049
34054,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.1851
34055,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.0338
34056,_SFB2oOcdEeet0YmmfbMwkw,CF1,1.9501
34057,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.644
34058,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.6728
34059,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.3785
34060,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.7941
34061,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.3993
34062,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.952
34063,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.4214
34064,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.563
34065,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.8437
34066,_SFB2oOcdEeet0YmmfbMwkw,CF1,1.7412
34067,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.0465
34068,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.0459
34069,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.2736
34070,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.6978
34071,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.7627
34072,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.1011
34073,_SFB2oOcdEeet0YmmfbMwkw,CF1,1.6936
34074,_SFB2oOcdEeet0YmmfbMwkw,CF1,0.8368
34075,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.0405
34076,_SFB2oOcdEeet0YmmfbMwkw,CF1,1.632
34077,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.5626
34078,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.6603
34079,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.086
34080,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.0296
34081,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.5532
34082,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.0159
34083,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.6431
34084,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.183
34085,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.3701
34086,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.3358
34087,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.2334
34088,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.2
34089,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.2489
34090,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.5306
34091,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.9269
34092,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.3142
34093,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.2153
34094,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.3044
34095,_SFB2oOcdEeet0YmmfbMwkw,CF1,1.9407
34096,_SFB2oOcdEeet0YmmfbMwkw,CF1,1.8774
34097,_SFB2oOcdEeet0YmmfbMwkw,CF1,0.6077
34098,_SFB2oOcdEeet0YmmfbMwkw,CF1,-0.0629
34099,_SFB2oOcdEeet0YmmfbMwkw,CF1,0.4556
34100,_SFB2oOcdEeet0YmmfbMwkw,CF1,0.7138
34101,_SFB2oOcdEeet0YmmfbMwkw,CF1,0.2893
34102,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.0557
34103,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.7394
34104,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.2954
34105,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.2572
34106,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.609
34107,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.5649
34108,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.7742
34109,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.9293
34110,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.2948
34111,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.5446
34112,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.8172
34113,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.1307
34114,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.9235
34115,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.0333
34116,_SFB2oOcdEeet0YmmfbMwkw,CF1,5.2535
34117,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.4301
34118,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.0974
34119,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.9182
34120,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.276
34121,_SFB2oOcdEeet0YmmfbMwkw,CF1,5.195
34122,_SFB2oOcdEeet0YmmfbMwkw,CF1,5.6178
34123,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.8593
34124,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.8774
34125,_SFB2oOcdEeet0YmmfbMwkw,CF1,5.2727
34126,_SFB2oOcdEeet0YmmfbMwkw,CF1,4.1692
34127,_SFB2oOcdEeet0YmmfbMwkw,CF1,3.2696
34128,_SFB2oOcdEeet0YmmfbMwkw,CF1,1.8727
34129,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.703
34130,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.3803
34131,_SFB2oOcdEeet0YmmfbMwkw,CF1,1.0969
34132,_SFB2oOcdEeet0YmmfbMwkw,CF1,1.4837
34133,_SFB2oOcdEeet0YmmfbMwkw,CF1,2.2144
34134,_SFB2oOcdEeet0YmmfbMwkw,CF1,0.7915
34135,_SFB2oOcdEeet0YmmfbMwkw,CF1,1.0254
34136,_SFB2oOcdEeet0YmmfbMwkw,CF1,0.8327
34137,_SFB2oOcdEeet0YmmfbMwkw,CF1,0.5938
34138,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.2799
34139,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.0716
34140,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.2653
34141,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.0117
34142,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.6327
34143,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.2224
34144,_SFB2oOcdEeet0YmmfbMwkw,CF3,2.8117
34145,_SFB2oOcdEeet0YmmfbMwkw,CF3,2.8165
34146,_SFB2oOcdEeet0YmmfbMwkw,CF3,1.5205
34147,_SFB2oOcdEeet0YmmfbMwkw,CF3,1.2504
34148,_SFB2oOcdEeet0YmmfbMwkw,CF3,2.6777
34149,_SFB2oOcdEeet0YmmfbMwkw,CF3,2.8089
34150,_SFB2oOcdEeet0YmmfbMwkw,CF3,1.8409
34151,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.5336
34152,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.6012
34153,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.6201
34154,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.0316
34155,_SFB2oOcdEeet0YmmfbMwkw,CF3,2.0193
34156,_SFB2oOcdEeet0YmmfbMwkw,CF3,2.5827
34157,_SFB2oOcdEeet0YmmfbMwkw,CF3,2.7756
34158,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.9163
34159,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.2205
34160,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.8259
34161,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.3087
34162,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.6628
34163,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.0496
34164,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.774
34165,_SFB2oOcdEeet0YmmfbMwkw,CF3,6.4784
34166,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.8471
34167,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.8256
34168,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.072
34169,_SFB2oOcdEeet0YmmfbMwkw,CF3,6.8567
34170,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.3222
34171,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.1344
34172,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.1583
34173,_SFB2oOcdEeet0YmmfbMwkw,CF3,5.6525
34174,_SFB2oOcdEeet0YmmfbMwkw,CF3,5.7359
34175,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.5759
34176,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.8179
34177,_SFB2oOcdEeet0YmmfbMwkw,CF3,9.6784
34178,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.978
34179,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.4282
34180,_SFB2oOcdEeet0YmmfbMwkw,CF3,6.5408
34181,_SFB2oOcdEeet0YmmfbMwkw,CF3,6.2229
34182,_SFB2oOcdEeet0YmmfbMwkw,CF3,5.8869
34183,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.8028
34184,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.3321
34185,_SFB2oOcdEeet0YmmfbMwkw,CF3,1.4775
34186,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.4726
34187,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.2125
34188,_SFB2oOcdEeet0YmmfbMwkw,CF3,5.7503
34189,_SFB2oOcdEeet0YmmfbMwkw,CF3,5.9008
34190,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.9406
34191,_SFB2oOcdEeet0YmmfbMwkw,CF3,6.5821
34192,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.2382
34193,_SFB2oOcdEeet0YmmfbMwkw,CF3,6.1886
34194,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.2873
34195,_SFB2oOcdEeet0YmmfbMwkw,CF3,6.864
34196,_SFB2oOcdEeet0YmmfbMwkw,CF3,5.4957
34197,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.6704
34198,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.7411
34199,_SFB2oOcdEeet0YmmfbMwkw,CF3,5.3191
34200,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.9143
34201,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.5929
34202,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.9137
34203,_SFB2oOcdEeet0YmmfbMwkw,CF3,5.0403
34204,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.4847
34205,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.2776
34206,_SFB2oOcdEeet0YmmfbMwkw,CF3,1.9423
34207,_SFB2oOcdEeet0YmmfbMwkw,CF3,1.0868
34208,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.4132
34209,_SFB2oOcdEeet0YmmfbMwkw,CF3,3.594
34210,_SFB2oOcdEeet0YmmfbMwkw,CF3,5.5093
34211,_SFB2oOcdEeet0YmmfbMwkw,CF3,6.2114
34212,_SFB2oOcdEeet0YmmfbMwkw,CF3,4.5203
34213,_SFB2oOcdEeet0YmmfbMwkw,CF3,5.2318
34214,_SFB2oOcdEeet0YmmfbMwkw,CF3,6.6591
34215,_SFB2oOcdEeet0YmmfbMwkw,CF3,7.9349
34216,_SFB2oOcdEeet0YmmfbMwkw,CF3,9.3156
34217,_SFB2oOcdEeet0YmmfbMwkw,CF3,8.4846
34218,_SFB2oOcdEeet0YmmfbMwkw,CF3,8.37
34219,_SFB2oOcdEeet0YmmfbMwkw,CF3,9.1995
