,Optimal_Affected_Component_Uid,Optimal_Failure,sqt
53565,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.6467
53566,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.4035
53567,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.7551
53568,_SFGv8ecdEeet0YmmfbMwkw,CF1,10.1523
53569,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.3133
53570,_SFGv8ecdEeet0YmmfbMwkw,CF1,10.1193
53571,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.7906
53572,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.4527
53573,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.9707
53574,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.8435
53575,_SFGv8ecdEeet0YmmfbMwkw,CF1,10.517
53576,_SFGv8ecdEeet0YmmfbMwkw,CF1,10.4215
53577,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.271
53578,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.9797
53579,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.9544
53580,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.9663
53581,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.2342
53582,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.5702
53583,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.3665
53584,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.023
53585,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.7468
53586,_SFGv8ecdEeet0YmmfbMwkw,CF1,10.7238
53587,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.7262
53588,_SFGv8ecdEeet0YmmfbMwkw,CF1,11.2404
53589,_SFGv8ecdEeet0YmmfbMwkw,CF1,10.8097
53590,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.2813
53591,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.4663
53592,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.6419
53593,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.0136
53594,_SFGv8ecdEeet0YmmfbMwkw,CF1,7.6601
53595,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.3709
53596,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.8374
53597,_SFGv8ecdEeet0YmmfbMwkw,CF1,10.7551
53598,_SFGv8ecdEeet0YmmfbMwkw,CF1,11.0364
53599,_SFGv8ecdEeet0YmmfbMwkw,CF1,10.5393
53600,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.4182
53601,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.6249
53602,_SFGv8ecdEeet0YmmfbMwkw,CF1,7.8742
53603,_SFGv8ecdEeet0YmmfbMwkw,CF1,5.9199
53604,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.7088
53605,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.1185
53606,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.675
53607,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.3791
53608,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.2441
53609,_SFGv8ecdEeet0YmmfbMwkw,CF1,7.2428
53610,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.6182
53611,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.2649
53612,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.6065
53613,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.7319
53614,_SFGv8ecdEeet0YmmfbMwkw,CF1,5.8531
53615,_SFGv8ecdEeet0YmmfbMwkw,CF1,7.0868
53616,_SFGv8ecdEeet0YmmfbMwkw,CF1,5.9501
53617,_SFGv8ecdEeet0YmmfbMwkw,CF1,4.6644
53618,_SFGv8ecdEeet0YmmfbMwkw,CF1,4.5589
53619,_SFGv8ecdEeet0YmmfbMwkw,CF1,5.2864
53620,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.7462
53621,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.9262
53622,_SFGv8ecdEeet0YmmfbMwkw,CF1,7.0443
53623,_SFGv8ecdEeet0YmmfbMwkw,CF1,6.1462
53624,_SFGv8ecdEeet0YmmfbMwkw,CF1,7.6139
53625,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.5868
53626,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.1332
53627,_SFGv8ecdEeet0YmmfbMwkw,CF1,9.2274
53628,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.715
53629,_SFGv8ecdEeet0YmmfbMwkw,CF1,8.961
53630,_SFGv8ecdEeet0YmmfbMwkw,CF1,10.4214
53631,_SFGvCecdEeet0YmmfbMwkw,CF2,3.671
53632,_SFGvCecdEeet0YmmfbMwkw,CF2,2.0939
53633,_SFGvCecdEeet0YmmfbMwkw,CF2,5.0528
53634,_SFGvCecdEeet0YmmfbMwkw,CF2,4.6016
53635,_SFGvCecdEeet0YmmfbMwkw,CF2,6.7921
53636,_SFGvCecdEeet0YmmfbMwkw,CF2,7.2101
53637,_SFGvCecdEeet0YmmfbMwkw,CF2,7.0844
53638,_SFGvCecdEeet0YmmfbMwkw,CF2,6.641
53639,_SFGvCecdEeet0YmmfbMwkw,CF2,6.2386
53640,_SFGvCecdEeet0YmmfbMwkw,CF2,6.6293
53641,_SFGvCecdEeet0YmmfbMwkw,CF2,7.9614
53642,_SFGvCecdEeet0YmmfbMwkw,CF2,7.1886
53643,_SFGvCecdEeet0YmmfbMwkw,CF2,7.8563
53644,_SFGvCecdEeet0YmmfbMwkw,CF2,7.1135
53645,_SFGvCecdEeet0YmmfbMwkw,CF2,6.9333
53646,_SFGvCecdEeet0YmmfbMwkw,CF2,8.0322
53647,_SFGvCecdEeet0YmmfbMwkw,CF2,10.2478
53648,_SFGvCecdEeet0YmmfbMwkw,CF2,8.1286
53649,_SFGvCecdEeet0YmmfbMwkw,CF2,8.5104
53650,_SFGvCecdEeet0YmmfbMwkw,CF2,8.1217
53651,_SFGvCecdEeet0YmmfbMwkw,CF2,6.7239
53652,_SFGvCecdEeet0YmmfbMwkw,CF2,5.911
53653,_SFGvCecdEeet0YmmfbMwkw,CF2,4.5024
53654,_SFGvCecdEeet0YmmfbMwkw,CF2,3.9683
53655,_SFGvCecdEeet0YmmfbMwkw,CF2,5.8376
53656,_SFGvCecdEeet0YmmfbMwkw,CF2,5.2616
53657,_SFGvCecdEeet0YmmfbMwkw,CF2,5.6052
53658,_SFGvCecdEeet0YmmfbMwkw,CF2,4.8617
53659,_SFGvCecdEeet0YmmfbMwkw,CF2,6.4507
53660,_SFGvCecdEeet0YmmfbMwkw,CF2,5.8428
53661,_SFGvCecdEeet0YmmfbMwkw,CF2,5.8054
53662,_SFGvCecdEeet0YmmfbMwkw,CF2,6.4239
53663,_SFGvCecdEeet0YmmfbMwkw,CF2,4.6978
53664,_SFGvCecdEeet0YmmfbMwkw,CF2,5.8474
53665,_SFGvCecdEeet0YmmfbMwkw,CF2,4.6445
53666,_SFGvCecdEeet0YmmfbMwkw,CF2,5.3082
53667,_SFGvCecdEeet0YmmfbMwkw,CF2,5.7845
53668,_SFGvCecdEeet0YmmfbMwkw,CF2,5.1228
53669,_SFGvCecdEeet0YmmfbMwkw,CF2,6.3958
53670,_SFGvCecdEeet0YmmfbMwkw,CF2,6.3674
53671,_SFGvCecdEeet0YmmfbMwkw,CF2,6.791
53672,_SFGvCecdEeet0YmmfbMwkw,CF2,5.4658
53673,_SFGvCecdEeet0YmmfbMwkw,CF2,6.0418
53674,_SFGvCecdEeet0YmmfbMwkw,CF2,5.0876
53675,_SFGvCecdEeet0YmmfbMwkw,CF2,5.1662
53676,_SFGvCecdEeet0YmmfbMwkw,CF2,4.9932
53677,_SFGvCecdEeet0YmmfbMwkw,CF2,3.2462
53678,_SFGvCecdEeet0YmmfbMwkw,CF2,3.4475
53679,_SFGvCecdEeet0YmmfbMwkw,CF2,3.7226
53680,_SFGvCecdEeet0YmmfbMwkw,CF2,6.019
53681,_SFGvCecdEeet0YmmfbMwkw,CF2,4.4598
53682,_SFGvCecdEeet0YmmfbMwkw,CF2,4.0123
53683,_SFGvCecdEeet0YmmfbMwkw,CF2,3.6885
53684,_SFGvCecdEeet0YmmfbMwkw,CF2,4.1321
53685,_SFGvCecdEeet0YmmfbMwkw,CF2,5.4285
53686,_SFGvCecdEeet0YmmfbMwkw,CF2,7.1661
53687,_SFGvCecdEeet0YmmfbMwkw,CF2,7.2109
53688,_SFGvCecdEeet0YmmfbMwkw,CF2,7.3653
53689,_SFGvCecdEeet0YmmfbMwkw,CF2,7.243
53690,_SFGvCecdEeet0YmmfbMwkw,CF2,5.8422
53691,_SFGvCecdEeet0YmmfbMwkw,CF2,5.7674
53692,_SFGvCecdEeet0YmmfbMwkw,CF2,5.3427
53693,_SFGvCecdEeet0YmmfbMwkw,CF2,3.8127
53694,_SFGvCecdEeet0YmmfbMwkw,CF2,3.4157
53695,_SFGvCecdEeet0YmmfbMwkw,CF2,4.3412
53696,_SFGvCecdEeet0YmmfbMwkw,CF2,4.1685
53697,_SFGvCecdEeet0YmmfbMwkw,CF2,4.4802
53698,_SFGvCecdEeet0YmmfbMwkw,CF2,3.7707
53699,_SFGvCecdEeet0YmmfbMwkw,CF2,3.6915
53700,_SFGvCecdEeet0YmmfbMwkw,CF2,3.3405
53701,_SFGvCecdEeet0YmmfbMwkw,CF2,2.8736
53702,_SFGvCecdEeet0YmmfbMwkw,CF2,3.8857
53703,_SFGvCecdEeet0YmmfbMwkw,CF2,1.8484
53704,_SFGvCecdEeet0YmmfbMwkw,CF2,1.2737
53705,_SFGvCecdEeet0YmmfbMwkw,CF2,2.7825
53706,_SFGvCecdEeet0YmmfbMwkw,CF2,2.3969
53707,_SFGvCecdEeet0YmmfbMwkw,CF2,2.4457
53708,_SFGvCecdEeet0YmmfbMwkw,CF2,2.0204
53709,_SFGvCecdEeet0YmmfbMwkw,CF2,2.118
53710,_SFGvCecdEeet0YmmfbMwkw,CF2,1.0768
53711,_SFGvCecdEeet0YmmfbMwkw,CF2,0.2891
53712,_SFGvCecdEeet0YmmfbMwkw,CF2,-0.9975
53713,_SFGvCecdEeet0YmmfbMwkw,CF2,-1.1969
53714,_SFGvCecdEeet0YmmfbMwkw,CF2,-1.5862
53715,_SFGvCecdEeet0YmmfbMwkw,CF2,-1.1564
53716,_SFGvCecdEeet0YmmfbMwkw,CF2,-0.2137
53717,_SFGvCecdEeet0YmmfbMwkw,CF2,0.4657
53718,_SFGvCecdEeet0YmmfbMwkw,CF2,0.1651
53719,_SFGvCecdEeet0YmmfbMwkw,CF2,0.6624
53720,_SFGvCecdEeet0YmmfbMwkw,CF2,4.0679
53721,_SFGvCecdEeet0YmmfbMwkw,CF2,5.8576
53722,_SFGvCecdEeet0YmmfbMwkw,CF2,6.9083
53723,_SFGvCecdEeet0YmmfbMwkw,CF2,6.8843
53724,_SFGvCecdEeet0YmmfbMwkw,CF2,6.3388
53725,_SFGvCecdEeet0YmmfbMwkw,CF2,4.9539
53726,_SFGvCecdEeet0YmmfbMwkw,CF2,3.8967
53727,_SFGvCecdEeet0YmmfbMwkw,CF2,2.3269
53728,_SFGvCecdEeet0YmmfbMwkw,CF2,1.8892
53729,_SFGvCecdEeet0YmmfbMwkw,CF2,3.8919
53730,_SFGvCecdEeet0YmmfbMwkw,CF2,3.7435
53731,_SFGvCecdEeet0YmmfbMwkw,CF2,3.6818
53732,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.1568
53733,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.9124
53734,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.8448
53735,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.0315
53736,_SFGvW-cdEeet0YmmfbMwkw,CF1,5.7569
53737,_SFGvW-cdEeet0YmmfbMwkw,CF1,5.7752
53738,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.3805
53739,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.6649
53740,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.6549
53741,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.6077
53742,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.4586
53743,_SFGvW-cdEeet0YmmfbMwkw,CF1,9.828
53744,_SFGvW-cdEeet0YmmfbMwkw,CF1,9.8872
53745,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.8835
53746,_SFGvW-cdEeet0YmmfbMwkw,CF1,9.3821
53747,_SFGvW-cdEeet0YmmfbMwkw,CF1,11.3465
53748,_SFGvW-cdEeet0YmmfbMwkw,CF1,9.7994
53749,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.2857
53750,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.0676
53751,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.607
53752,_SFGvW-cdEeet0YmmfbMwkw,CF1,4.6492
53753,_SFGvW-cdEeet0YmmfbMwkw,CF1,4.4303
53754,_SFGvW-cdEeet0YmmfbMwkw,CF1,3.7797
53755,_SFGvW-cdEeet0YmmfbMwkw,CF1,5.1825
53756,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.4229
53757,_SFGvW-cdEeet0YmmfbMwkw,CF1,4.8731
53758,_SFGvW-cdEeet0YmmfbMwkw,CF1,5.0981
53759,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.0914
53760,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.3172
53761,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.6519
53762,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.4188
53763,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.5782
53764,_SFGvW-cdEeet0YmmfbMwkw,CF1,3.3524
53765,_SFGvW-cdEeet0YmmfbMwkw,CF1,3.6521
53766,_SFGvW-cdEeet0YmmfbMwkw,CF1,3.1716
53767,_SFGvW-cdEeet0YmmfbMwkw,CF1,1.9682
53768,_SFGvW-cdEeet0YmmfbMwkw,CF1,2.2767
53769,_SFGvW-cdEeet0YmmfbMwkw,CF1,2.6111
53770,_SFGvW-cdEeet0YmmfbMwkw,CF1,3.6162
53771,_SFGvW-cdEeet0YmmfbMwkw,CF1,2.3565
53772,_SFGvW-cdEeet0YmmfbMwkw,CF1,1.6999
53773,_SFGvW-cdEeet0YmmfbMwkw,CF1,2.6566
53774,_SFGvW-cdEeet0YmmfbMwkw,CF1,2.9003
53775,_SFGvW-cdEeet0YmmfbMwkw,CF1,2.4081
53776,_SFGvW-cdEeet0YmmfbMwkw,CF1,3.281
53777,_SFGvW-cdEeet0YmmfbMwkw,CF1,2.4187
53778,_SFGvW-cdEeet0YmmfbMwkw,CF1,3.9862
53779,_SFGvW-cdEeet0YmmfbMwkw,CF1,5.6029
53780,_SFGvW-cdEeet0YmmfbMwkw,CF1,5.1584
53781,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.4073
53782,_SFGvW-cdEeet0YmmfbMwkw,CF1,4.5194
53783,_SFGvW-cdEeet0YmmfbMwkw,CF1,3.2367
53784,_SFGvW-cdEeet0YmmfbMwkw,CF1,3.2772
53785,_SFGvW-cdEeet0YmmfbMwkw,CF1,3.0291
53786,_SFGvW-cdEeet0YmmfbMwkw,CF1,4.6501
53787,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.894
53788,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.2669
53789,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.0273
53790,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.3682
53791,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.5273
53792,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.912
53793,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.4515
53794,_SFGvW-cdEeet0YmmfbMwkw,CF1,4.8459
53795,_SFGvW-cdEeet0YmmfbMwkw,CF1,5.7143
53796,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.8706
53797,_SFGvW-cdEeet0YmmfbMwkw,CF1,9.7162
53798,_SFGvW-cdEeet0YmmfbMwkw,CF1,10.136
53799,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.1009
53800,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.3229
53801,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.6902
53802,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.751
53803,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.324
53804,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.1476
53805,_SFGvW-cdEeet0YmmfbMwkw,CF1,5.98
53806,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.962
53807,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.0583
53808,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.6407
53809,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.7702
53810,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.2341
53811,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.0425
53812,_SFGvW-cdEeet0YmmfbMwkw,CF1,4.0228
53813,_SFGvW-cdEeet0YmmfbMwkw,CF1,4.0248
53814,_SFGvW-cdEeet0YmmfbMwkw,CF1,4.9119
53815,_SFGvW-cdEeet0YmmfbMwkw,CF1,4.356
53816,_SFGvW-cdEeet0YmmfbMwkw,CF1,3.8648
53817,_SFGvW-cdEeet0YmmfbMwkw,CF1,4.0767
53818,_SFGvW-cdEeet0YmmfbMwkw,CF1,3.8697
53819,_SFGvW-cdEeet0YmmfbMwkw,CF1,5.1932
53820,_SFGvW-cdEeet0YmmfbMwkw,CF1,5.0726
53821,_SFGvW-cdEeet0YmmfbMwkw,CF1,6.351
53822,_SFGvW-cdEeet0YmmfbMwkw,CF1,4.1007
53823,_SFGvW-cdEeet0YmmfbMwkw,CF1,5.4437
53824,_SFGvW-cdEeet0YmmfbMwkw,CF1,7.5299
53825,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.2266
53826,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.7009
53827,_SFGvW-cdEeet0YmmfbMwkw,CF1,9.8528
53828,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.657
53829,_SFGvW-cdEeet0YmmfbMwkw,CF1,9.1403
53830,_SFGvW-cdEeet0YmmfbMwkw,CF1,9.1371
53831,_SFGvW-cdEeet0YmmfbMwkw,CF1,9.2319
53832,_SFGvW-cdEeet0YmmfbMwkw,CF1,8.1666
53833,_SFGvbecdEeet0YmmfbMwkw,CF2,4.4422
53834,_SFGvbecdEeet0YmmfbMwkw,CF2,4.3022
53835,_SFGvbecdEeet0YmmfbMwkw,CF2,6.5101
53836,_SFGvbecdEeet0YmmfbMwkw,CF2,6.5216
53837,_SFGvbecdEeet0YmmfbMwkw,CF2,5.2755
53838,_SFGvbecdEeet0YmmfbMwkw,CF2,7.1938
53839,_SFGvbecdEeet0YmmfbMwkw,CF2,7.7228
53840,_SFGvbecdEeet0YmmfbMwkw,CF2,6.5227
53841,_SFGvbecdEeet0YmmfbMwkw,CF2,5.3808
53842,_SFGvbecdEeet0YmmfbMwkw,CF2,5.9202
53843,_SFGvbecdEeet0YmmfbMwkw,CF2,6.2183
53844,_SFGvbecdEeet0YmmfbMwkw,CF2,5.9066
53845,_SFGvbecdEeet0YmmfbMwkw,CF2,8.5957
53846,_SFGvbecdEeet0YmmfbMwkw,CF2,9.4194
53847,_SFGvbecdEeet0YmmfbMwkw,CF2,9.978
53848,_SFGvbecdEeet0YmmfbMwkw,CF2,10.6017
53849,_SFGvbecdEeet0YmmfbMwkw,CF2,9.7305
53850,_SFGvbecdEeet0YmmfbMwkw,CF2,8.2147
53851,_SFGvbecdEeet0YmmfbMwkw,CF2,9.1086
53852,_SFGvbecdEeet0YmmfbMwkw,CF2,9.0933
53853,_SFGvbecdEeet0YmmfbMwkw,CF2,9.0296
53854,_SFGvbecdEeet0YmmfbMwkw,CF2,8.448
53855,_SFGvbecdEeet0YmmfbMwkw,CF2,8.505
53856,_SFGvbecdEeet0YmmfbMwkw,CF2,8.4179
53857,_SFGvbecdEeet0YmmfbMwkw,CF2,6.5116
53858,_SFGvbecdEeet0YmmfbMwkw,CF2,4.6721
53859,_SFGvbecdEeet0YmmfbMwkw,CF2,4.9083
53860,_SFGvbecdEeet0YmmfbMwkw,CF2,6.7782
53861,_SFGvbecdEeet0YmmfbMwkw,CF2,6.5673
53862,_SFGvbecdEeet0YmmfbMwkw,CF2,6.0143
53863,_SFGvbecdEeet0YmmfbMwkw,CF2,5.3387
53864,_SFGvbecdEeet0YmmfbMwkw,CF2,4.587
53865,_SFGvbecdEeet0YmmfbMwkw,CF2,4.1544
53866,_SFGvbecdEeet0YmmfbMwkw,CF2,4.2395
53867,_SFGvbecdEeet0YmmfbMwkw,CF2,5.1087
53868,_SFGvbecdEeet0YmmfbMwkw,CF2,3.9673
53869,_SFGvbecdEeet0YmmfbMwkw,CF2,2.0862
53870,_SFGvbecdEeet0YmmfbMwkw,CF2,1.5607
53871,_SFGvbecdEeet0YmmfbMwkw,CF2,3.0289
53872,_SFGvbecdEeet0YmmfbMwkw,CF2,2.75
53873,_SFGvbecdEeet0YmmfbMwkw,CF2,4.4516
53874,_SFGvbecdEeet0YmmfbMwkw,CF2,3.6299
53875,_SFGvbecdEeet0YmmfbMwkw,CF2,3.9919
53876,_SFGvbecdEeet0YmmfbMwkw,CF2,3.2829
53877,_SFGvbecdEeet0YmmfbMwkw,CF2,3.9015
53878,_SFGvbecdEeet0YmmfbMwkw,CF2,4.9097
53879,_SFGvbecdEeet0YmmfbMwkw,CF2,6.9398
53880,_SFGvbecdEeet0YmmfbMwkw,CF2,7.5062
53881,_SFGvbecdEeet0YmmfbMwkw,CF2,6.2743
53882,_SFGvbecdEeet0YmmfbMwkw,CF2,5.9032
53883,_SFGvbecdEeet0YmmfbMwkw,CF2,5.9307
53884,_SFGvbecdEeet0YmmfbMwkw,CF2,4.6109
53885,_SFGvbecdEeet0YmmfbMwkw,CF2,5.3411
53886,_SFGvbecdEeet0YmmfbMwkw,CF2,6.5556
53887,_SFGvbecdEeet0YmmfbMwkw,CF2,6.7298
53888,_SFGvbecdEeet0YmmfbMwkw,CF2,5.0609
53889,_SFGvbecdEeet0YmmfbMwkw,CF2,4.7623
53890,_SFGvbecdEeet0YmmfbMwkw,CF2,4.1144
53891,_SFGvbecdEeet0YmmfbMwkw,CF2,2.9393
53892,_SFGvbecdEeet0YmmfbMwkw,CF2,5.7055
53893,_SFGvbecdEeet0YmmfbMwkw,CF2,5.0315
53894,_SFGvbecdEeet0YmmfbMwkw,CF2,3.7337
53895,_SFGvbecdEeet0YmmfbMwkw,CF2,4.2956
53896,_SFGvbecdEeet0YmmfbMwkw,CF2,5.1076
53897,_SFGvbecdEeet0YmmfbMwkw,CF2,6.0567
53898,_SFGvbecdEeet0YmmfbMwkw,CF2,6.9363
53899,_SFGvbecdEeet0YmmfbMwkw,CF2,6.9942
53900,_SFGvbecdEeet0YmmfbMwkw,CF2,7.1097
53901,_SFGvbecdEeet0YmmfbMwkw,CF2,6.258
53902,_SFGvbecdEeet0YmmfbMwkw,CF2,5.8311
53903,_SFGvbecdEeet0YmmfbMwkw,CF2,5.2358
53904,_SFGvbecdEeet0YmmfbMwkw,CF2,4.8714
53905,_SFGvbecdEeet0YmmfbMwkw,CF2,3.1679
53906,_SFGvbecdEeet0YmmfbMwkw,CF2,3.2587
53907,_SFGvbecdEeet0YmmfbMwkw,CF2,4.2674
53908,_SFGvbecdEeet0YmmfbMwkw,CF2,3.5347
53909,_SFGvbecdEeet0YmmfbMwkw,CF2,2.4095
53910,_SFGvbecdEeet0YmmfbMwkw,CF2,1.6363
53911,_SFGvbecdEeet0YmmfbMwkw,CF2,2.9797
53912,_SFGvbecdEeet0YmmfbMwkw,CF2,4.7521
53913,_SFGvbecdEeet0YmmfbMwkw,CF2,4.6916
53914,_SFGvbecdEeet0YmmfbMwkw,CF2,4.7155
53915,_SFGvbecdEeet0YmmfbMwkw,CF2,4.9217
53916,_SFGvbecdEeet0YmmfbMwkw,CF2,4.5543
53917,_SFGvbecdEeet0YmmfbMwkw,CF2,6.0937
53918,_SFGvbecdEeet0YmmfbMwkw,CF2,6.0382
53919,_SFGvbecdEeet0YmmfbMwkw,CF2,6.1225
53920,_SFGvbecdEeet0YmmfbMwkw,CF2,6.9232
53921,_SFGvbecdEeet0YmmfbMwkw,CF2,6.7955
53922,_SFGvbecdEeet0YmmfbMwkw,CF2,6.0309
53923,_SFGvbecdEeet0YmmfbMwkw,CF2,5.0031
53924,_SFGvbecdEeet0YmmfbMwkw,CF2,3.7181
53925,_SFGvbecdEeet0YmmfbMwkw,CF2,2.9485
53926,_SFGvbecdEeet0YmmfbMwkw,CF2,2.6575
53927,_SFGvbecdEeet0YmmfbMwkw,CF2,2.7258
53928,_SFGvbecdEeet0YmmfbMwkw,CF2,2.7689
53929,_SFGvbecdEeet0YmmfbMwkw,CF2,2.7639
53930,_SFGvbecdEeet0YmmfbMwkw,CF2,3.4614
53931,_SFGvbecdEeet0YmmfbMwkw,CF2,5.5736
53932,_SFGvbecdEeet0YmmfbMwkw,CF2,4.8283
53933,_SFGvbecdEeet0YmmfbMwkw,CF2,4.5699
53934,_SFGvcecdEeet0YmmfbMwkw,CF3,6.1578
53935,_SFGvcecdEeet0YmmfbMwkw,CF3,5.6496
53936,_SFGvcecdEeet0YmmfbMwkw,CF3,5.0488
53937,_SFGvcecdEeet0YmmfbMwkw,CF3,6.2147
53938,_SFGvcecdEeet0YmmfbMwkw,CF3,8.785
53939,_SFGvcecdEeet0YmmfbMwkw,CF3,9.6704
53940,_SFGvcecdEeet0YmmfbMwkw,CF3,8.8999
53941,_SFGvcecdEeet0YmmfbMwkw,CF3,10.6096
53942,_SFGvcecdEeet0YmmfbMwkw,CF3,9.3583
53943,_SFGvcecdEeet0YmmfbMwkw,CF3,8.8047
53944,_SFGvcecdEeet0YmmfbMwkw,CF3,9.3118
53945,_SFGvcecdEeet0YmmfbMwkw,CF3,8.8699
53946,_SFGvcecdEeet0YmmfbMwkw,CF3,9.1536
53947,_SFGvcecdEeet0YmmfbMwkw,CF3,7.8913
53948,_SFGvcecdEeet0YmmfbMwkw,CF3,8.769
53949,_SFGvcecdEeet0YmmfbMwkw,CF3,9.0156
53950,_SFGvcecdEeet0YmmfbMwkw,CF3,8.3995
53951,_SFGvcecdEeet0YmmfbMwkw,CF3,9.0453
53952,_SFGvcecdEeet0YmmfbMwkw,CF3,7.7824
53953,_SFGvcecdEeet0YmmfbMwkw,CF3,5.7147
53954,_SFGvcecdEeet0YmmfbMwkw,CF3,6.0584
53955,_SFGvcecdEeet0YmmfbMwkw,CF3,7.2938
53956,_SFGvcecdEeet0YmmfbMwkw,CF3,6.2233
53957,_SFGvcecdEeet0YmmfbMwkw,CF3,8.2331
53958,_SFGvcecdEeet0YmmfbMwkw,CF3,8.2591
53959,_SFGvcecdEeet0YmmfbMwkw,CF3,8.6015
53960,_SFGvcecdEeet0YmmfbMwkw,CF3,7.5708
53961,_SFGvcecdEeet0YmmfbMwkw,CF3,6.9817
53962,_SFGvcecdEeet0YmmfbMwkw,CF3,7.0585
53963,_SFGvcecdEeet0YmmfbMwkw,CF3,5.2372
53964,_SFGvcecdEeet0YmmfbMwkw,CF3,7.0313
53965,_SFGvcecdEeet0YmmfbMwkw,CF3,4.4781
53966,_SFGvcecdEeet0YmmfbMwkw,CF3,4.6341
53967,_SFGvcecdEeet0YmmfbMwkw,CF3,4.4407
53968,_SFGvcecdEeet0YmmfbMwkw,CF3,4.6593
53969,_SFGvcecdEeet0YmmfbMwkw,CF3,4.2361
53970,_SFGvcecdEeet0YmmfbMwkw,CF3,5.2162
